config_id,distance,rule,weight,k,accuracy_mean,balanced_accuracy_mean,sensitivity_mean,specificity_mean,precision_yes_mean,F1_yes_mean,F1_no_mean,Macro_F1_mean,MCC_mean,Brier_mean,ROC_AUC_mean,PR_AUC_mean,accuracy_std,balanced_accuracy_std,sensitivity_std,specificity_std,precision_yes_std,F1_yes_std,F1_no_std,Macro_F1_std,MCC_std,Brier_std,ROC_AUC_std,PR_AUC_std,accuracy_min,balanced_accuracy_min,sensitivity_min,specificity_min,precision_yes_min,F1_yes_min,F1_no_min,Macro_F1_min,MCC_min,Brier_min,ROC_AUC_min,PR_AUC_min,accuracy_max,balanced_accuracy_max,sensitivity_max,specificity_max,precision_yes_max,F1_yes_max,F1_no_max,Macro_F1_max,MCC_max,Brier_max,ROC_AUC_max,PR_AUC_max,accuracy_n_valid,balanced_accuracy_n_valid,sensitivity_n_valid,specificity_n_valid,precision_yes_n_valid,F1_yes_n_valid,F1_no_n_valid,Macro_F1_n_valid,MCC_n_valid,Brier_n_valid,ROC_AUC_n_valid,PR_AUC_n_valid,elapsed_sec
euclidean_rigid_inverse_distance_k5,euclidean,rigid,inverse_distance,5,0.6177777777777778,0.5958441558441558,0.6945454545454544,0.4971428571428571,0.6875537305831423,0.6826882942257285,0.49320005604990125,0.5879441751378148,0.20364373595224833,0.23526872246519442,0.6942857142857144,0.8298786072810137,0.09366424439321859,0.09268605227561007,0.15558419877269547,0.17612611437054218,0.08194028586093804,0.09928565494638228,0.12695631454827155,0.0948373649168461,0.18924593122623193,0.05810660435758828,0.12339991689381351,0.08017235069158787,0.3333333333333333,0.2987012987012987,0.2727272727272727,0.14285714285714285,0.45454545454545453,0.35294117647058826,0.14285714285714285,0.2987012987012987,-0.4025974025974026,0.14390170387315054,0.40259740259740256,0.6012867109123794,0.7777777777777778,0.7922077922077921,1.0,0.8571428571428571,0.8888888888888888,0.8,0.75,0.775,0.5698028822981898,0.39201195981611453,0.922077922077922,0.9679144385026738,50,50,50,50,50,50,50,50,50,50,50,50,6.0435380935668945
euclidean_rigid_inverse_distance_k7,euclidean,rigid,inverse_distance,7,0.6144444444444445,0.5842857142857142,0.72,0.44857142857142845,0.6747711455211455,0.6901888003512717,0.4641376531964767,0.5771632267738742,0.1806945636666698,0.22885192211381924,0.6927272727272729,0.8327401413203553,0.09283339813082357,0.09387544271540489,0.14443053272163994,0.17319305721858877,0.07531320981386591,0.0905613507423352,0.14063772106151243,0.09877670993727526,0.19814249281008547,0.05193718063124635,0.11990268702348196,0.0751917737698835,0.3888888888888889,0.3701298701298701,0.36363636363636365,0.14285714285714285,0.5,0.4444444444444444,0.16666666666666666,0.37142857142857144,-0.2548235957188128,0.16080530628775544,0.4025974025974026,0.638189588189588,0.7777777777777778,0.7467532467532467,1.0,0.8571428571428571,0.875,0.8333333333333334,0.7058823529411765,0.75,0.5229975846277625,0.39253325448797877,0.8831168831168831,0.9494949494949495,50,50,50,50,50,50,50,50,50,50,50,50,5.822073936462402
euclidean_rigid_inverse_distance_k9,euclidean,rigid,inverse_distance,9,0.6466666666666667,0.6158441558441559,0.7545454545454545,0.4771428571428571,0.6975115440115439,0.7158890105429482,0.5007574735206314,0.6083232420317899,0.2500413231611772,0.2217723950013886,0.7116883116883117,0.8383609140413953,0.087488976377909,0.08524597184844213,0.15611448415806894,0.17222845457830321,0.066140536539465,0.09510216097309956,0.14040634796785262,0.09632088797554436,0.18195053898267063,0.04910646835785711,0.11704497436428574,0.07260667061323267,0.3888888888888889,0.3701298701298701,0.2727272727272727,0.0,0.5,0.4,0.0,0.37142857142857144,-0.2548235957188128,0.15789315608417412,0.38961038961038963,0.681846176699118,0.8333333333333334,0.7857142857142857,1.0,0.8571428571428571,0.8571428571428571,0.88,0.7272727272727273,0.8036363636363637,0.6700593942604899,0.4075291836727966,0.8961038961038961,0.9469354175236528,50,50,50,50,50,50,50,50,50,50,50,50,6.152095556259155
euclidean_rigid_inverse_distance_k11,euclidean,rigid,inverse_distance,11,0.6533333333333333,0.6166233766233765,0.7818181818181819,0.4514285714285714,0.6958861138861139,0.7280794091942165,0.48820075246391026,0.6081400808290635,0.2547750979196313,0.22151162616398054,0.7057142857142857,0.8356874909107529,0.09948215629201522,0.10280503168225734,0.15145329597000778,0.19438172897617398,0.07869851638226853,0.09886667628110896,0.1669161577636023,0.11408322961198167,0.2183976735578709,0.04536052522112425,0.12461153284514065,0.07614113345358722,0.3888888888888889,0.3701298701298701,0.2727272727272727,0.0,0.5,0.4,0.0,0.37142857142857144,-0.2548235957188128,0.15638046759458024,0.36363636363636365,0.6252083700613112,0.8888888888888888,0.8831168831168831,1.0,0.8571428571428571,0.9090909090909091,0.9090909090909091,0.8571428571428571,0.8831168831168831,0.7662337662337663,0.37862179968265736,0.9870129870129871,0.9924242424242424,50,50,50,50,50,50,50,50,50,50,50,50,6.13919997215271
euclidean_rigid_inverse_distance_k15,euclidean,rigid,inverse_distance,15,0.6322222222222222,0.5842857142857142,0.8,0.3685714285714285,0.6667968485762604,0.7208362901781665,0.4311161877338347,0.5759762389560008,0.20324346325839468,0.21268966762788388,0.7314285714285715,0.8515937651178294,0.09647999804454671,0.09362761613687913,0.15033554419208087,0.15566492918795824,0.06529786705574,0.09412389824153226,0.1391881691304006,0.10110879270830675,0.215178087889038,0.03420600401368309,0.11932946581432884,0.06869363698244817,0.3888888888888889,0.3701298701298701,0.2727272727272727,0.14285714285714285,0.5,0.4,0.16666666666666666,0.37142857142857144,-0.2548235957188128,0.15193403436087055,0.45454545454545453,0.6966646989374263,0.7777777777777778,0.7402597402597402,1.0,0.8571428571428571,0.7777777777777778,0.8461538461538461,0.6666666666666666,0.75,0.5606119105813882,0.31263293467592795,0.935064935064935,0.9585576040121494,50,50,50,50,50,50,50,50,50,50,50,50,6.215941905975342
euclidean_rigid_inverse_distance_k21,euclidean,rigid,inverse_distance,21,0.6422222222222221,0.5836363636363636,0.8472727272727272,0.32,0.6599373077902488,0.7354673488305066,0.3983728036669213,0.5669200762487141,0.21932828211136582,0.21151906613449584,0.7275324675324676,0.8453428012866516,0.10296682374747211,0.09683676979486695,0.1707582328716218,0.1621389719676833,0.058887598911984335,0.10476750018927822,0.1718412998124713,0.11592290017317064,0.250343901715176,0.025659201069305658,0.11142511780944495,0.06675821226381981,0.4444444444444444,0.36363636363636365,0.2727272727272727,0.0,0.5333333333333333,0.375,0.0,0.3076923076923077,-0.3567530340063379,0.1650983420023602,0.5064935064935066,0.7111108885173056,0.8333333333333334,0.7857142857142857,1.0,0.7142857142857143,0.7857142857142857,0.88,0.7272727272727273,0.8036363636363637,0.6700593942604899,0.2729775466636749,0.948051948051948,0.9722550177095631,50,50,50,50,50,50,50,50,50,50,50,50,6.188294410705566
euclidean_fuzzy_confidence_uniform_k1,euclidean,fuzzy_confidence,uniform,1,0.6344444444444445,0.6079220779220779,0.7272727272727273,0.48857142857142855,0.6963195693195695,0.7033583982760184,0.5004462400344752,0.6019023191552468,0.2284565273416219,0.3655555555555556,0.6079220779220779,0.6756125389761753,0.09854701535472171,0.10144784700881125,0.14577885922495876,0.18500650055555726,0.08351229843020729,0.09358869570551961,0.14678843783584383,0.10622025518043708,0.2157178512814967,0.09854701535472174,0.10144784700881126,0.060762787021970764,0.4444444444444444,0.38961038961038963,0.36363636363636365,0.14285714285714285,0.5384615384615384,0.5,0.16666666666666666,0.375,-0.24029618753167464,0.16666666666666666,0.38961038961038963,0.5648795648795649,0.8333333333333334,0.7922077922077921,1.0,0.8571428571428571,0.8888888888888888,0.88,0.75,0.8036363636363637,0.6700593942604899,0.5555555555555556,0.7922077922077922,0.813131313131313,50,50,50,50,50,50,50,50,50,50,50,50,5.769390821456909
euclidean_fuzzy_confidence_uniform_k3,euclidean,fuzzy_confidence,uniform,3,0.6122222222222222,0.5845454545454546,0.7090909090909092,0.46,0.6749011250187721,0.6849155693530978,0.4713403524579995,0.5781279609055487,0.17911773160680342,0.2609541026287058,0.6655844155844157,0.7988429400367905,0.10194011155657666,0.10138505768824943,0.15256285875936015,0.17145286513965893,0.07998860782693869,0.09948272028100943,0.14763546914291484,0.10771202887851714,0.21835441634001992,0.06860608622013978,0.11703210753236148,0.07446536515142942,0.3888888888888889,0.3701298701298701,0.36363636363636365,0.0,0.5,0.4444444444444444,0.0,0.35714285714285715,-0.2548235957188128,0.15011145404663923,0.3701298701298701,0.6149531024531025,0.7777777777777778,0.7662337662337663,1.0,0.8571428571428571,0.8571428571428571,0.8461538461538461,0.7142857142857143,0.7662337662337663,0.5606119105813882,0.43538289801517316,0.8766233766233765,0.9096393802276155,50,50,50,50,50,50,50,50,50,50,50,50,6.068780899047852
euclidean_fuzzy_confidence_uniform_k5,euclidean,fuzzy_confidence,uniform,5,0.5866666666666667,0.5698701298701297,0.6454545454545453,0.49428571428571433,0.6722156715833186,0.6497883908785511,0.47029904409316176,0.5600437174858564,0.14473900954568453,0.24245947665528753,0.6696103896103897,0.8127990384541185,0.1209686278302073,0.12491583833438177,0.1635023157404438,0.21053075468259258,0.11602871002064434,0.11759047514647367,0.16503229584889645,0.12519802383969836,0.2570152777034313,0.06137780114695022,0.11909761296752389,0.07788993932785993,0.2777777777777778,0.2532467532467533,0.2727272727272727,0.0,0.375,0.3157894736842105,0.0,0.2571428571428571,-0.48416483186574427,0.12544225130513842,0.37662337662337664,0.5944361194361194,0.8333333333333334,0.8116883116883117,1.0,0.8571428571428571,0.8888888888888888,0.8695652173913043,0.7692307692307693,0.8193979933110368,0.6446583712203042,0.42937154439922504,0.9220779220779219,0.9596499756927565,50,50,50,50,50,50,50,50,50,50,50,50,6.181295394897461
euclidean_fuzzy_confidence_uniform_k7,euclidean,fuzzy_confidence,uniform,7,0.5988888888888888,0.573116883116883,0.6890909090909091,0.4571428571428571,0.6697424242424241,0.6717531406469621,0.4585644649468179,0.56515880279689,0.15758102189832893,0.23663569562341535,0.6683116883116884,0.8100967119630222,0.10956405977673236,0.11241580695678965,0.15594152802225586,0.1957482254413355,0.09838914693756384,0.10487011468668472,0.151646698467326,0.11280008902176966,0.23309155777988821,0.055469257303839496,0.11104512191072743,0.07610495141556778,0.2777777777777778,0.2532467532467533,0.36363636363636365,0.14285714285714285,0.4,0.38095238095238093,0.13333333333333333,0.2571428571428571,-0.48416483186574427,0.1436351356558582,0.33116883116883117,0.6152003225532637,0.8333333333333334,0.8181818181818181,1.0,1.0,1.0,0.8695652173913043,0.7777777777777778,0.8193979933110368,0.6446583712203042,0.4294894911880017,0.8896103896103896,0.9472910927456382,50,50,50,50,50,50,50,50,50,50,50,50,6.209200620651245
euclidean_fuzzy_confidence_uniform_k9,euclidean,fuzzy_confidence,uniform,9,0.6377777777777778,0.6080519480519482,0.7418181818181818,0.47428571428571425,0.6908333333333333,0.7085072974095591,0.49108833959298354,0.5997978185012713,0.22969319599345683,0.223674747719318,0.6922077922077922,0.813475147401618,0.08925660901275903,0.08884832509708071,0.1507388896472406,0.17422404873806566,0.07498160854188694,0.09498619929207015,0.14410307338447095,0.0983674774498886,0.18372277528099268,0.05119382711457113,0.11817905123703958,0.07448608274200762,0.3888888888888889,0.42207792207792205,0.2727272727272727,0.0,0.5,0.35294117647058826,0.0,0.3793103448275862,-0.16116459280507606,0.1397254173168479,0.39610389610389607,0.6668871384112027,0.7777777777777778,0.7922077922077921,1.0,0.8571428571428571,0.8888888888888888,0.8461538461538461,0.75,0.775,0.5698028822981898,0.4227930873000666,0.9155844155844155,0.9488390397481307,50,50,50,50,50,50,50,50,50,50,50,50,6.076003074645996
euclidean_fuzzy_confidence_uniform_k11,euclidean,fuzzy_confidence,uniform,11,0.6455555555555554,0.6128571428571429,0.76,0.46571428571428564,0.69525216286981,0.7183592140080496,0.4931364260094909,0.6057478200087704,0.24344234246349397,0.2235911067325188,0.6874025974025973,0.8057448405723807,0.10156869869352364,0.10419293999651094,0.15229730092747062,0.1910317456952908,0.08316487911746194,0.09684634385622809,0.1626372528145278,0.1134573410414567,0.2305952390505386,0.04523860823775023,0.1211348639357029,0.07471964463661979,0.3888888888888889,0.3701298701298701,0.36363636363636365,0.0,0.5,0.47058823529411764,0.0,0.35714285714285715,-0.2548235957188128,0.14794328036109117,0.38961038961038963,0.6217648438905123,0.8333333333333334,0.7922077922077921,1.0,0.8571428571428571,0.8888888888888888,0.88,0.75,0.8036363636363637,0.6700593942604899,0.3816071555397966,0.9285714285714285,0.9530630985176439,50,50,50,50,50,50,50,50,50,50,50,50,6.2133629322052
euclidean_fuzzy_confidence_uniform_k15,euclidean,fuzzy_confidence,uniform,15,0.6477777777777777,0.6042857142857143,0.7999999999999998,0.4085714285714285,0.6788423504599974,0.7286404382209873,0.4670520688461864,0.597846253533587,0.2383844244691115,0.2096747998370834,0.7275324675324676,0.8435881524892221,0.11258098062411219,0.11022508436009688,0.16220774021814022,0.16831477224910416,0.07681544748974965,0.10917916013061227,0.16596170859816703,0.12209975219648869,0.24906466125616059,0.033821896512122834,0.1186221021328016,0.07043358960272003,0.3888888888888889,0.3701298701298701,0.2727272727272727,0.0,0.5,0.375,0.0,0.35714285714285715,-0.2548235957188128,0.15042951663336301,0.4155844155844156,0.6786877560941732,0.8333333333333334,0.8376623376623377,1.0,0.8571428571428571,0.9,0.88,0.8,0.8285714285714285,0.6700593942604899,0.2930469042644002,0.9480519480519481,0.9649678604224059,50,50,50,50,50,50,50,50,50,50,50,50,5.777499675750732
euclidean_fuzzy_confidence_uniform_k21,euclidean,fuzzy_confidence,uniform,21,0.6444444444444444,0.6072727272727273,0.7745454545454545,0.43999999999999995,0.6856158906453025,0.7192240307958842,0.4794995102936279,0.5993617705447563,0.24326370693082208,0.2096658506828593,0.7296103896103895,0.8383021470508102,0.10647942749998998,0.10386495690026683,0.17056057308448835,0.18217072330139913,0.07826977214055168,0.10912917810973902,0.15533352840878548,0.11312929982805667,0.22623324881066698,0.026539640489740116,0.10329604079046224,0.06560136707876477,0.4444444444444444,0.41558441558441556,0.2727272727272727,0.14285714285714285,0.5454545454545454,0.375,0.2,0.41558441558441556,-0.16883116883116883,0.1549115151900138,0.4935064935064935,0.7095154845154846,0.8888888888888888,0.8571428571428572,1.0,0.8571428571428571,0.8571428571428571,0.9166666666666666,0.8333333333333334,0.875,0.7774288420142416,0.27136776281115804,0.9935064935064936,0.9924242424242425,50,50,50,50,50,50,50,50,50,50,50,50,5.573735952377319
euclidean_fuzzy_confidence_inverse_distance_k1,euclidean,fuzzy_confidence,inverse_distance,1,0.6344444444444445,0.6079220779220779,0.7272727272727273,0.48857142857142855,0.6963195693195695,0.7033583982760184,0.5004462400344752,0.6019023191552468,0.2284565273416219,0.3655555555555556,0.6079220779220779,0.6756125389761753,0.09854701535472171,0.10144784700881125,0.14577885922495876,0.18500650055555726,0.08351229843020729,0.09358869570551961,0.14678843783584383,0.10622025518043708,0.2157178512814967,0.09854701535472174,0.10144784700881126,0.060762787021970764,0.4444444444444444,0.38961038961038963,0.36363636363636365,0.14285714285714285,0.5384615384615384,0.5,0.16666666666666666,0.375,-0.24029618753167464,0.16666666666666666,0.38961038961038963,0.5648795648795649,0.8333333333333334,0.7922077922077921,1.0,0.8571428571428571,0.8888888888888888,0.88,0.75,0.8036363636363637,0.6700593942604899,0.5555555555555556,0.7922077922077922,0.813131313131313,50,50,50,50,50,50,50,50,50,50,50,50,6.160760879516602
euclidean_fuzzy_confidence_inverse_distance_k3,euclidean,fuzzy_confidence,inverse_distance,3,0.6266666666666666,0.6083116883116884,0.6909090909090908,0.5257142857142857,0.6986217116217116,0.6869763475612446,0.5174426227367404,0.6022094851489925,0.2274681539952184,0.26114937231574287,0.67,0.8057969088249837,0.09526454659126132,0.09274990610668843,0.15256285875936015,0.16183042940080825,0.08586821187919821,0.09837721243443573,0.11900610903929461,0.09501631768668271,0.19638483287936068,0.0675198706326519,0.1191124240322019,0.07610675639437395,0.4444444444444444,0.43506493506493504,0.36363636363636365,0.14285714285714285,0.5555555555555556,0.4444444444444444,0.18181818181818182,0.4109090909090909,-0.15228622596829317,0.16217852113471876,0.37662337662337664,0.6154193029193029,0.7777777777777778,0.8181818181818181,1.0,1.0,1.0,0.8461538461538461,0.7777777777777778,0.7777777777777778,0.6363636363636364,0.42616344048639404,0.8831168831168831,0.9139683845566198,50,50,50,50,50,50,50,50,50,50,50,50,6.214370489120483
euclidean_fuzzy_confidence_inverse_distance_k5,euclidean,fuzzy_confidence,inverse_distance,5,0.5966666666666666,0.5837662337662338,0.6418181818181818,0.5257142857142857,0.6838847525023994,0.6530902738308042,0.4932987255262796,0.5731944996785419,0.17103290264906978,0.24357593991071455,0.667012987012987,0.8193550365261596,0.11707896050613568,0.11901528767690649,0.16571550705896868,0.20087273141819237,0.11273799728003642,0.11952247029414369,0.15432824810400983,0.12009540749698328,0.24144867724316327,0.06154209108517398,0.11796798997873048,0.0773111590930721,0.2777777777777778,0.2532467532467533,0.2727272727272727,0.0,0.4,0.3333333333333333,0.0,0.2571428571428571,-0.48416483186574427,0.12064646000479379,0.38961038961038963,0.6046289569016842,0.8333333333333334,0.8116883116883117,0.9090909090909091,0.8571428571428571,0.8888888888888888,0.8695652173913043,0.7692307692307693,0.8193979933110368,0.6446583712203042,0.42451703693238274,0.935064935064935,0.9715909090909091,50,50,50,50,50,50,50,50,50,50,50,50,6.236677885055542
euclidean_fuzzy_confidence_inverse_distance_k7,euclidean,fuzzy_confidence,inverse_distance,7,0.5844444444444444,0.5607792207792207,0.6672727272727274,0.45428571428571424,0.6614439449439449,0.6556363920211544,0.448840662949022,0.5522385274850883,0.1329591709994191,0.23665221207223092,0.6646753246753246,0.8190011798955649,0.10953531110530867,0.11087388513471394,0.16284077881290046,0.1950875240094984,0.10044412477453196,0.10801314631864047,0.14709328317231884,0.11055352495836433,0.23261243739473483,0.05519352465960628,0.11278988808669632,0.07363950544016268,0.2777777777777778,0.2532467532467533,0.2727272727272727,0.14285714285714285,0.4,0.35294117647058826,0.13333333333333333,0.2571428571428571,-0.48416483186574427,0.1362798354476169,0.36363636363636365,0.6278400892037255,0.8333333333333334,0.8116883116883117,1.0,1.0,1.0,0.8695652173913043,0.7692307692307693,0.8193979933110368,0.6446583712203042,0.4256034619753295,0.8831168831168832,0.9472910927456382,50,50,50,50,50,50,50,50,50,50,50,50,6.204802513122559
euclidean_fuzzy_confidence_inverse_distance_k9,euclidean,fuzzy_confidence,inverse_distance,9,0.6244444444444445,0.6002597402597403,0.7090909090909091,0.4914285714285713,0.6885821466115584,0.6924594301268145,0.49413067307649344,0.5932950516016541,0.21015308049625736,0.2245798094674459,0.6914285714285714,0.8291570512078533,0.09225486404266914,0.09340373362296965,0.1422655993519912,0.17113677790397247,0.07954089491227241,0.09406982654662663,0.13667806016057543,0.0984863164199406,0.1922382548489866,0.05098729560255341,0.12147699909232546,0.07264376609063937,0.3888888888888889,0.42207792207792205,0.2727272727272727,0.14285714285714285,0.5,0.35294117647058826,0.2,0.38699690402476783,-0.16116459280507606,0.1349946276133401,0.38961038961038963,0.6638588609845295,0.7777777777777778,0.7662337662337663,1.0,0.8571428571428571,0.875,0.8333333333333334,0.7142857142857143,0.7662337662337663,0.5324675324675324,0.4201436923797555,0.922077922077922,0.9562770562770564,50,50,50,50,50,50,50,50,50,50,50,50,4.926682710647583
euclidean_fuzzy_confidence_inverse_distance_k11,euclidean,fuzzy_confidence,inverse_distance,11,0.6277777777777778,0.6024675324675326,0.7163636363636365,0.4885714285714285,0.6910197025197025,0.6953887449587945,0.49573155413557884,0.5955601495471867,0.21835641603860537,0.22370112308916634,0.6997402597402598,0.8318918729814452,0.0999180818413823,0.10066785907472618,0.15436527748679094,0.18274139922876437,0.0848684989040255,0.1011644315802268,0.14142037075460923,0.10496524688681519,0.21391849059027757,0.04570816068210878,0.11973836821738539,0.0720398886394975,0.3888888888888889,0.3701298701298701,0.2727272727272727,0.14285714285714285,0.5,0.375,0.16666666666666666,0.37142857142857144,-0.2548235957188128,0.14153826441429365,0.40259740259740256,0.641461813587482,0.7777777777777778,0.7922077922077921,1.0,0.8571428571428571,0.8888888888888888,0.8461538461538461,0.75,0.775,0.5698028822981898,0.3857822720726058,0.9350649350649349,0.963164108618654,50,50,50,50,50,50,50,50,50,50,50,50,6.162710189819336
euclidean_fuzzy_confidence_inverse_distance_k15,euclidean,fuzzy_confidence,inverse_distance,15,0.6466666666666667,0.6116883116883117,0.7690909090909089,0.45428571428571424,0.689099123099123,0.7201207513056482,0.4950696068637244,0.6075951790846864,0.24961794194304412,0.21184258021462854,0.7301298701298701,0.8488907365658704,0.10633736015520143,0.10246160498318424,0.16138421306522646,0.159888549271844,0.07445702638919745,0.10361258019291747,0.14240910313618657,0.10944330490820502,0.2243162362511544,0.03569800967399964,0.12231650786694365,0.06991032610346264,0.3888888888888889,0.3701298701298701,0.36363636363636365,0.14285714285714285,0.5,0.47619047619047616,0.18181818181818182,0.37142857142857144,-0.2548235957188128,0.15107219071146535,0.4025974025974026,0.676909201909202,0.8333333333333334,0.8116883116883117,1.0,0.8571428571428571,0.8333333333333334,0.88,0.7692307692307693,0.8193979933110368,0.6700593942604899,0.30634464184857746,0.948051948051948,0.9686586141131595,50,50,50,50,50,50,50,50,50,50,50,50,6.503044128417969
euclidean_fuzzy_confidence_inverse_distance_k21,euclidean,fuzzy_confidence,inverse_distance,21,0.6466666666666667,0.6111688311688311,0.7709090909090908,0.4514285714285714,0.6880153800447917,0.7192155029119087,0.4906317756890512,0.6049236393004801,0.2534439407007495,0.21011768995544267,0.7361038961038964,0.8495811447910379,0.10983392947305519,0.10510363736676022,0.1754352705534367,0.1740326988190028,0.07785189831720254,0.11068179232008311,0.1478211357508527,0.11243092184714264,0.22970796958855794,0.028789410276891084,0.11210113610551808,0.06674808459200321,0.3888888888888889,0.3701298701298701,0.36363636363636365,0.14285714285714285,0.5,0.4444444444444444,0.18181818181818182,0.37142857142857144,-0.2548235957188128,0.14946995189062418,0.4675324675324675,0.6980633003360277,0.8333333333333334,0.8376623376623377,1.0,0.8571428571428571,0.9,0.88,0.8,0.8285714285714285,0.6700593942604899,0.27468596970881487,0.9870129870129871,0.9924242424242424,50,50,50,50,50,50,50,50,50,50,50,50,6.182518720626831
manhattan_rigid_uniform_k1,manhattan,rigid,uniform,1,0.6644444444444444,0.6355844155844155,0.7654545454545456,0.5057142857142857,0.7121893661893662,0.7318621464305675,0.5319869999281763,0.6319245731793719,0.2865770315075242,0.3355555555555555,0.6355844155844156,0.692974939202212,0.10704581142912613,0.11034392032418525,0.14118262994246164,0.18072462778228943,0.08397384343500748,0.0961476806445627,0.16142353731539782,0.11816757567243047,0.23493630633024237,0.10704581142912613,0.11034392032418527,0.06995680762820661,0.4444444444444444,0.41558441558441556,0.36363636363636365,0.14285714285714285,0.5454545454545454,0.4444444444444444,0.2,0.41558441558441556,-0.16883116883116883,0.1111111111111111,0.41558441558441556,0.5752984389348026,0.8888888888888888,0.8571428571428572,1.0,0.8571428571428571,0.875,0.9166666666666666,0.8333333333333334,0.875,0.7774288420142416,0.5555555555555556,0.8571428571428572,0.8461538461538461,50,50,50,50,50,50,50,50,50,50,50,50,6.1380345821380615
manhattan_rigid_uniform_k3,manhattan,rigid,uniform,3,0.6122222222222221,0.5855844155844155,0.7054545454545453,0.46571428571428564,0.6732657342657343,0.6843976685235266,0.4814074291721351,0.5829025488478308,0.18220375848366213,0.24901234567901234,0.6742857142857142,0.765107219281016,0.09152139247698969,0.08638241636831069,0.13934284240001724,0.125173765103638,0.06640410543449879,0.09230257197994171,0.10917702395075798,0.09014143100134227,0.18509313057803525,0.06925189565316588,0.12587521159939213,0.08656301657546817,0.3888888888888889,0.38961038961038963,0.36363636363636365,0.14285714285714285,0.5,0.42105263157894735,0.16666666666666666,0.375,-0.24029618753167464,0.1234567901234568,0.34415584415584416,0.560308972073678,0.8333333333333334,0.7857142857142857,1.0,0.7142857142857143,0.8,0.88,0.7272727272727273,0.8036363636363637,0.6700593942604899,0.4567901234567901,0.9285714285714286,0.9646464646464646,50,50,50,50,50,50,50,50,50,50,50,50,6.188203573226929
manhattan_rigid_uniform_k5,manhattan,rigid,uniform,5,0.6088888888888889,0.5776623376623377,0.7181818181818181,0.43714285714285706,0.6682494172494172,0.6874164662356881,0.4582143346849229,0.5728154004603055,0.16514945173136003,0.2360888888888889,0.682987012987013,0.7995788382740254,0.09046226570650796,0.09036755140564762,0.13276005389779788,0.151103121309492,0.0699257600609958,0.08636085637473723,0.13202249126211557,0.09577330517926189,0.19193629107463347,0.05751301626203032,0.11649736090120892,0.07718459774723439,0.3888888888888889,0.3701298701298701,0.36363636363636365,0.14285714285714285,0.5,0.42105263157894735,0.18181818181818182,0.37142857142857144,-0.2548235957188128,0.14444444444444446,0.4025974025974026,0.5984048631107455,0.8888888888888888,0.8571428571428572,1.0,0.8571428571428571,0.8571428571428571,0.9166666666666666,0.8333333333333334,0.875,0.7774288420142416,0.39777777777777784,0.8961038961038961,0.9259563965446318,50,50,50,50,50,50,50,50,50,50,50,50,6.144867897033691
manhattan_rigid_uniform_k7,manhattan,rigid,uniform,7,0.6133333333333333,0.5766233766233766,0.7418181818181818,0.41142857142857137,0.6667660950160951,0.6977445242273618,0.4415406456288809,0.5696425849281214,0.16415354141900412,0.22859410430839003,0.6894805194805194,0.8030941861169135,0.08976327311491232,0.09349434500108804,0.12639506556463834,0.16739670738293777,0.0728959708468628,0.08187214609268245,0.14640625604808136,0.09999725181548476,0.1996680117444274,0.049698999090411,0.10475961392034865,0.06050435934320934,0.3333333333333333,0.2987012987012987,0.36363636363636365,0.0,0.45454545454545453,0.42105263157894735,0.0,0.2987012987012987,-0.4025974025974026,0.1598639455782313,0.3961038961038961,0.6698930896791859,0.7777777777777778,0.7662337662337663,1.0,0.7142857142857143,0.8181818181818182,0.8461538461538461,0.7142857142857143,0.7662337662337663,0.5606119105813882,0.41496598639455784,0.8571428571428572,0.9058653764536118,50,50,50,50,50,50,50,50,50,50,50,50,6.153590679168701
manhattan_rigid_uniform_k9,manhattan,rigid,uniform,9,0.6355555555555555,0.5948051948051948,0.7781818181818181,0.41142857142857137,0.6802994276964865,0.7198329023185128,0.4528678133012498,0.5863503578098813,0.20950942757695082,0.21943758573388203,0.7048051948051948,0.8050664676974837,0.0912939926637994,0.09748649094931094,0.1300777561095991,0.1862405640253034,0.07678486178047396,0.07904329616338585,0.15962240310212142,0.10543457346668793,0.21198549655608406,0.045142488166039454,0.11949845162106591,0.07330030073507543,0.3333333333333333,0.2987012987012987,0.45454545454545453,0.0,0.45454545454545453,0.45454545454545453,0.0,0.2987012987012987,-0.4025974025974026,0.1440329218106996,0.40909090909090906,0.6224747474747475,0.8888888888888888,0.8571428571428572,1.0,0.8571428571428571,0.8888888888888888,0.9166666666666666,0.8333333333333334,0.875,0.7774288420142416,0.36625514403292186,0.948051948051948,0.9440559440559442,50,50,50,50,50,50,50,50,50,50,50,50,6.195117473602295
