config_id,split_id,accuracy,balanced_accuracy,sensitivity,specificity,precision_yes,F1_yes,F1_no,Macro_F1,MCC,Brier,ROC_AUC,PR_AUC,tp,fp,tn,fn
euclidean_rigid_uniform_k3,11,0.6111111111111112,0.577922077922078,0.7272727272727273,0.42857142857142855,0.6666666666666666,0.6956521739130435,0.46153846153846156,0.5785953177257526,0.16116459280507606,0.18518518518518517,0.8051948051948052,0.9037433155080214,8,4,3,3
euclidean_rigid_uniform_k3,12,0.7222222222222222,0.7207792207792207,0.7272727272727273,0.7142857142857143,0.8,0.7619047619047619,0.6666666666666666,0.7142857142857142,0.4332001127219817,0.17901234567901236,0.7727272727272727,0.8212121212121213,8,2,5,3
euclidean_rigid_uniform_k3,13,0.6111111111111112,0.525974025974026,0.9090909090909091,0.14285714285714285,0.625,0.7407407407407407,0.2222222222222222,0.48148148148148145,0.08058229640253803,0.25308641975308643,0.7662337662337662,0.8156565656565655,10,6,1,1
euclidean_rigid_uniform_k3,14,0.7222222222222222,0.6688311688311688,0.9090909090909091,0.42857142857142855,0.7142857142857143,0.8,0.5454545454545454,0.6727272727272727,0.3959441875175622,0.16049382716049382,0.8506493506493507,0.8867243867243867,10,4,3,1
euclidean_rigid_uniform_k3,15,0.6666666666666666,0.6233766233766234,0.8181818181818182,0.42857142857142855,0.6923076923076923,0.75,0.5,0.625,0.26856632724128343,0.19135802469135804,0.8116883116883118,0.8540106951871658,9,4,3,2
euclidean_rigid_uniform_k3,16,0.6666666666666666,0.6233766233766234,0.8181818181818182,0.42857142857142855,0.6923076923076923,0.75,0.5,0.625,0.26856632724128343,0.19135802469135804,0.8116883116883118,0.8540106951871658,9,4,3,2
euclidean_rigid_uniform_k3,17,0.6111111111111112,0.6038961038961039,0.6363636363636364,0.5714285714285714,0.7,0.6666666666666666,0.5333333333333333,0.6,0.20385887657505022,0.30246913580246915,0.5649350649350648,0.6335858585858586,7,3,4,4
euclidean_rigid_uniform_k3,18,0.6666666666666666,0.6233766233766234,0.8181818181818182,0.42857142857142855,0.6923076923076923,0.75,0.5,0.625,0.26856632724128343,0.2222222222222222,0.6948051948051949,0.7416472416472417,9,4,3,2
euclidean_rigid_uniform_k3,19,0.6666666666666666,0.6233766233766234,0.8181818181818182,0.42857142857142855,0.6923076923076923,0.75,0.5,0.625,0.26856632724128343,0.17901234567901236,0.8051948051948052,0.8733488733488733,9,4,3,2
euclidean_rigid_uniform_k3,20,0.5555555555555556,0.5584415584415584,0.5454545454545454,0.5714285714285714,0.6666666666666666,0.6,0.5,0.55,0.11396057645963795,0.2901234567901235,0.6038961038961039,0.7796717171717171,6,3,4,5
euclidean_rigid_uniform_k3,21,0.7222222222222222,0.7207792207792207,0.7272727272727273,0.7142857142857143,0.8,0.7619047619047619,0.6666666666666666,0.7142857142857142,0.4332001127219817,0.19135802469135801,0.7792207792207793,0.8715983363042187,8,2,5,3
euclidean_rigid_uniform_k3,22,0.4444444444444444,0.38961038961038963,0.6363636363636364,0.14285714285714285,0.5384615384615384,0.5833333333333334,0.16666666666666666,0.375,-0.24029618753167464,0.31481481481481477,0.6363636363636364,0.8146076146076147,7,6,1,4
euclidean_rigid_uniform_k3,23,0.6666666666666666,0.7012987012987013,0.5454545454545454,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4025974025974026,0.2716049382716049,0.6818181818181818,0.811022311022311,6,1,6,5
euclidean_rigid_uniform_k3,24,0.7777777777777778,0.7662337662337663,0.8181818181818182,0.7142857142857143,0.8181818181818182,0.8181818181818182,0.7142857142857143,0.7662337662337663,0.5324675324675324,0.15432098765432098,0.8311688311688312,0.8631772268135904,9,2,5,2
euclidean_rigid_uniform_k3,25,0.6111111111111112,0.6038961038961039,0.6363636363636364,0.5714285714285714,0.7,0.6666666666666666,0.5333333333333333,0.6,0.20385887657505022,0.2901234567901234,0.6688311688311688,0.8277056277056277,7,3,4,4
euclidean_rigid_uniform_k3,26,0.6111111111111112,0.551948051948052,0.8181818181818182,0.2857142857142857,0.6428571428571429,0.72,0.36363636363636365,0.5418181818181818,0.12182898077463453,0.30864197530864196,0.5974025974025974,0.6942279942279943,9,5,2,2
euclidean_rigid_uniform_k3,27,0.5,0.512987012987013,0.45454545454545453,0.5714285714285714,0.625,0.5263157894736842,0.47058823529411764,0.4984520123839009,0.025482359571881278,0.3148148148148148,0.5389610389610389,0.7361111111111112,5,3,4,6
euclidean_rigid_uniform_k3,28,0.6666666666666666,0.6233766233766234,0.8181818181818182,0.42857142857142855,0.6923076923076923,0.75,0.5,0.625,0.26856632724128343,0.20987654320987653,0.7467532467532467,0.7938034188034188,9,4,3,2
euclidean_rigid_uniform_k3,29,0.6666666666666666,0.6493506493506493,0.7272727272727273,0.5714285714285714,0.7272727272727273,0.7272727272727273,0.5714285714285714,0.6493506493506493,0.2987012987012987,0.1851851851851852,0.7662337662337662,0.8443526170798898,8,3,4,3
euclidean_rigid_uniform_k3,30,0.5,0.487012987012987,0.5454545454545454,0.42857142857142855,0.6,0.5714285714285714,0.4,0.4857142857142857,-0.025482359571881278,0.2592592592592593,0.5649350649350648,0.7141414141414142,6,4,3,5
euclidean_rigid_uniform_k3,31,0.5555555555555556,0.5324675324675324,0.6363636363636364,0.42857142857142855,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.5324675324675324,0.06493506493506493,0.31481481481481477,0.6038961038961039,0.7387675455857274,7,4,3,4
euclidean_rigid_uniform_k3,32,0.6666666666666666,0.7012987012987013,0.5454545454545454,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4025974025974026,0.2469135802469136,0.7402597402597404,0.8064158064158065,6,1,6,5
euclidean_rigid_uniform_k3,33,0.4444444444444444,0.4675324675324675,0.36363636363636365,0.5714285714285714,0.5714285714285714,0.4444444444444444,0.4444444444444444,0.4444444444444444,-0.06493506493506493,0.4012345679012346,0.42207792207792205,0.6832611832611832,4,3,4,7
euclidean_rigid_uniform_k3,34,0.6111111111111112,0.551948051948052,0.8181818181818182,0.2857142857142857,0.6428571428571429,0.72,0.36363636363636365,0.5418181818181818,0.12182898077463453,0.22839506172839508,0.7207792207792207,0.7848124098124099,9,5,2,2
euclidean_rigid_uniform_k3,35,0.4444444444444444,0.4675324675324675,0.36363636363636365,0.5714285714285714,0.5714285714285714,0.4444444444444444,0.4444444444444444,0.4444444444444444,-0.06493506493506493,0.3765432098765432,0.42857142857142855,0.5919011544011544,4,3,4,7
euclidean_rigid_uniform_k3,36,0.6111111111111112,0.577922077922078,0.7272727272727273,0.42857142857142855,0.6666666666666666,0.6956521739130435,0.46153846153846156,0.5785953177257526,0.16116459280507606,0.20370370370370372,0.7272727272727273,0.8128342245989304,8,4,3,3
euclidean_rigid_uniform_k3,37,0.6666666666666666,0.6233766233766234,0.8181818181818182,0.42857142857142855,0.6923076923076923,0.75,0.5,0.625,0.26856632724128343,0.1728395061728395,0.8181818181818182,0.8798848210612916,9,4,3,2
