split,component,explained_variance_ratio,cumulative
15,10,0.0042355474237109805,0.9503096762840646
15,11,0.004227757138617991,0.9545374334226826
15,12,0.003940223793791852,0.9584776572164745
15,13,0.0033324303023960725,0.9618100875188705
15,14,0.00277791942547443,0.964588006944345
15,15,0.002641404267880365,0.9672294112122254
15,16,0.0023647701909313245,0.9695941814031567
15,17,0.002221574351971105,0.9718157557551278
15,18,0.0020144931661880733,0.9738302489213159
15,19,0.0018645771037109902,0.9756948260250269
15,20,0.001755644526523074,0.97745047055155
15,21,0.0013811564155399565,0.9788316269670899
15,22,0.0012888923999003034,0.9801205193669902
15,23,0.00119115886104244,0.9813116782280327
16,1,0.7945893827404337,0.7945893827404337
16,2,0.053259243385835035,0.8478486261262687
16,3,0.03436613655633948,0.8822147626826081
16,4,0.020251691344884214,0.9024664540274924
16,5,0.01634389510697091,0.9188103491344632
16,6,0.008296318494081337,0.9271066676285445
16,7,0.006781850639772888,0.9338885182683174
16,8,0.006268932527943775,0.9401574507962612
16,9,0.005363909551586278,0.9455213603478475
16,10,0.004384251254702083,0.9499056116025496
16,11,0.004320521500974925,0.9542261331035246
16,12,0.003921403531619515,0.9581475366351441
16,13,0.0035801145951196317,0.9617276512302637
16,14,0.0028802542067489965,0.9646079054370127
16,15,0.0026766986070154417,0.9672846040440282
16,16,0.002371916067847332,0.9696565201118754
16,17,0.0022428250284500144,0.9718993451403254
16,18,0.0019765189458996017,0.973875864086225
16,19,0.0018389926374893606,0.9757148567237143
16,20,0.001627036918617962,0.9773418936423323
16,21,0.001582016323630143,0.9789239099659625
16,22,0.001424351985746831,0.9803482619517093
16,23,0.0012821822965433233,0.9816304442482526
17,1,0.804952975176401,0.804952975176401
17,2,0.05101140228200409,0.855964377458405
17,3,0.032633603395242274,0.8885979808536473
17,4,0.019881730880408878,0.9084797117340562
17,5,0.013264727081655962,0.9217444388157121
17,6,0.008192017354033422,0.9299364561697455
17,7,0.007046587111883101,0.9369830432816286
17,8,0.006072377867102659,0.9430554211487313
17,9,0.005140184438637722,0.948195605587369
17,10,0.004464304540472886,0.9526599101278419
17,11,0.003657255544580349,0.9563171656724222
17,12,0.003236811090102208,0.9595539767625244
17,13,0.002879946338100594,0.962433923100625
17,14,0.0028139005126586103,0.9652478236132837
17,15,0.0026167048836197655,0.9678645284969034
17,16,0.00219883688006665,0.9700633653769701
17,17,0.0020501529238383643,0.9721135183008085
17,18,0.0018688627802072278,0.9739823810810158
17,19,0.001750734440460233,0.975733115521476
17,20,0.0016957361266219848,0.977428851648098
17,21,0.00144399551804183,0.9788728471661399
17,22,0.001337646632026942,0.9802104937981668
17,23,0.001272010252691651,0.9814825040508585
18,1,0.7933610007182881,0.7933610007182881
18,2,0.060022936250022335,0.8533839369683104
18,3,0.028579382413510684,0.881963319381821
18,4,0.02003834505566481,0.9020016644374859
18,5,0.015074180669243658,0.9170758451067296
18,6,0.00851567763621561,0.9255915227429452
18,7,0.00761418747555544,0.9332057102185006
18,8,0.006435116657467023,0.9396408268759676
18,9,0.005345749213505859,0.9449865760894735
18,10,0.004745609032733506,0.9497321851222069
18,11,0.004207500334741451,0.9539396854569484
18,12,0.003744622977772408,0.9576843084347209
18,13,0.003543610143750867,0.9612279185784717
18,14,0.0029669488972739752,0.9641948674757457
18,15,0.002850829256538183,0.9670456967322839
18,16,0.00248783994422135,0.9695335366765052
18,17,0.0020705363725833825,0.9716040730490886
18,18,0.001927396118676824,0.9735314691677655
18,19,0.001576169533402828,0.9751076387011682
18,20,0.0015171161517477199,0.976624754852916
18,21,0.0014313994240638373,0.9780561542769798
18,22,0.0013361460811178911,0.9793923003580977
18,23,0.0012699439142823245,0.98066224427238
19,1,0.7929505720917168,0.7929505720917168
19,2,0.05122000476150205,0.8441705768532188
19,3,0.034305120413199885,0.8784756972664187
19,4,0.02032533325467351,0.8988010305210923
19,5,0.01450544291741116,0.9133064734385035
19,6,0.009775493376947872,0.9230819668154513
19,7,0.008573455502197208,0.9316554223176485
19,8,0.006467599397809922,0.9381230217154585
19,9,0.005066983814116361,0.9431900055295749
19,10,0.004861718401105107,0.9480517239306799
19,11,0.0046051064813435565,0.9526568304120235
19,12,0.004211399676866308,0.9568682300888899
