w_tab,w_mri,w_text,macro_f1,accuracy,sensitivity,specificity,auroc,brier_score,tp,tn,fp,fn
0.1,0.25,0.65,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.749727668845316,0.2254794034081737,40,20,14,14
0.1,0.2,0.7,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7502723311546842,0.23334398674164814,40,20,14,14
0.1,0.15000000000000002,0.75,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7540849673202614,0.24283735795391045,40,20,14,14
0.1,0.1,0.8,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7486383442265795,0.25395951704496067,40,20,14,14
0.15000000000000002,0.30000000000000004,0.55,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7502723311546842,0.21138760636645285,40,20,14,14
0.35000000000000003,0.15000000000000002,0.5,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7540849673202614,0.20307794693984435,40,20,14,14
0.1,0.0,0.9,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.744281045751634,0.28109019879569214,40,20,14,14
0.2,0.15000000000000002,0.65,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.752995642701525,0.22120738646354188,40,20,14,14
0.25,0.1,0.65,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7540849673202614,0.22046431107954545,40,20,14,14
0.25,0.15000000000000002,0.6,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7551742919389979,0.2132555042613636,40,20,14,14
0.25,0.2,0.55,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7497276688453159,0.2076754853219697,40,20,14,14
0.30000000000000004,0.0,0.7,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.744281045751634,0.22981178938665173,40,20,14,14
0.30000000000000004,0.05,0.65,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7431917211328976,0.22064985813177904,40,20,14,14
0.2,0.25,0.55,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7540849673202614,0.20906723494782592,40,20,14,14
0.2,0.2,0.6,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7486383442265795,0.21432291676628995,40,20,14,14
