w_tab,w_mri,w_text,macro_f1,accuracy,sensitivity,specificity,auroc,brier_score,tp,tn,fp,fn
0.35000000000000003,0.05,0.6,0.6264855687606112,0.6590909090909091,0.7777777777777778,0.47058823529411764,0.7170479302832244,0.20045174658298492,42,16,18,12
0.4,0.05,0.55,0.6264855687606112,0.6590909090909091,0.7777777777777778,0.47058823529411764,0.7184095860566448,0.20200151205062866,42,16,18,12
0.0,0.65,0.35,0.6264855687606112,0.6590909090909091,0.7777777777777778,0.47058823529411764,0.6680283224400871,0.21775475144386292,42,16,18,12
0.05,0.2,0.75,0.625986642380085,0.6818181818181818,0.8703703703703703,0.38235294117647056,0.7140522875816994,0.20440073311328888,47,13,21,7
0.2,0.4,0.4,0.625986642380085,0.6818181818181818,0.8703703703703703,0.38235294117647056,0.7342047930283224,0.2015262097120285,47,13,21,7
0.2,0.5,0.3,0.623765295591921,0.6704545454545454,0.8333333333333334,0.4117647058823529,0.7137799564270153,0.20683413743972778,45,14,20,9
0.15000000000000002,0.30000000000000004,0.55,0.623765295591921,0.6704545454545454,0.8333333333333334,0.4117647058823529,0.7336601307189542,0.19911447167396545,45,14,20,9
0.0,0.15000000000000002,0.85,0.623765295591921,0.6704545454545454,0.8333333333333334,0.4117647058823529,0.6958061002178649,0.2103249877691269,45,14,20,9
0.15000000000000002,0.0,0.85,0.623765295591921,0.6704545454545454,0.8333333333333334,0.4117647058823529,0.7156862745098039,0.20630255341529846,45,14,20,9
0.05,0.35000000000000003,0.6,0.623765295591921,0.6704545454545454,0.8333333333333334,0.4117647058823529,0.7173202614379085,0.2032216191291809,45,14,20,9
0.2,0.0,0.8,0.623765295591921,0.6704545454545454,0.8333333333333334,0.4117647058823529,0.7241285403050108,0.20376738905906677,45,14,20,9
0.6000000000000001,0.1,0.3,0.621898821898822,0.6477272727272727,0.7407407407407407,0.5,0.7009803921568627,0.21848660707473755,40,17,17,14
0.55,0.0,0.45,0.621898821898822,0.6477272727272727,0.7407407407407407,0.5,0.7066993464052287,0.21229848265647888,40,17,17,14
0.7000000000000001,0.25,0.05,0.621898821898822,0.6477272727272727,0.7407407407407407,0.5,0.6407952069716776,0.24078227579593658,40,17,17,14
0.65,0.2,0.15,0.621898821898822,0.6477272727272727,0.7407407407407407,0.5,0.670479302832244,0.22928474843502045,40,17,17,14
0.65,0.05,0.3,0.621898821898822,0.6477272727272727,0.7407407407407407,0.5,0.7028867102396514,0.22382768988609314,40,17,17,14
0.75,0.25,0.0,0.621898821898822,0.6477272727272727,0.7407407407407407,0.5,0.6315359477124183,0.25022563338279724,40,17,17,14
0.7000000000000001,0.0,0.3,0.621898821898822,0.6477272727272727,0.7407407407407407,0.5,0.6982570806100217,0.23003195226192474,40,17,17,14
0.45,0.0,0.55,0.621898821898822,0.6477272727272727,0.7407407407407407,0.5,0.7140522875816994,0.20516857504844666,40,17,17,14
0.75,0.0,0.25,0.621898821898822,0.6477272727272727,0.7407407407407407,0.5,0.6832788671023965,0.237820103764534,40,17,17,14
0.45,0.35000000000000003,0.2,0.6206896551724138,0.6590909090909091,0.7962962962962963,0.4411764705882353,0.6936274509803921,0.2127402424812317,43,15,19,11
0.2,0.65,0.15,0.6206896551724138,0.6590909090909091,0.7962962962962963,0.4411764705882353,0.6704793028322441,0.21919728815555573,43,15,19,11
0.4,0.30000000000000004,0.3,0.6206896551724138,0.6590909090909091,0.7962962962962963,0.4411764705882353,0.7178649237472768,0.2057546228170395,43,15,19,11
0.0,0.6000000000000001,0.4,0.6206896551724138,0.6590909090909091,0.7962962962962963,0.4411764705882353,0.6838235294117646,0.21437102556228638,43,15,19,11
0.30000000000000004,0.1,0.6,0.6206896551724138,0.6590909090909091,0.7962962962962963,0.4411764705882353,0.7203159041394336,0.19875532388687134,43,15,19,11
0.25,0.65,0.1,0.6206896551724138,0.6590909090909091,0.7962962962962963,0.4411764705882353,0.6617647058823529,0.22190414369106293,43,15,19,11
0.45,0.25,0.3,0.6168001123753336,0.6477272727272727,0.7592592592592593,0.47058823529411764,0.712690631808279,0.2076427936553955,41,16,18,13
0.2,0.30000000000000004,0.5,0.6165289256198347,0.6704545454545454,0.8518518518518519,0.38235294117647056,0.7282135076252724,0.1985655426979065,46,13,21,8
0.05,0.25,0.7,0.6165289256198347,0.6704545454545454,0.8518518518518519,0.38235294117647056,0.7129629629629629,0.20342089235782623,46,13,21,8
0.15000000000000002,0.35000000000000003,0.5,0.6165289256198347,0.6704545454545454,0.8518518518518519,0.38235294117647056,0.7309368191721133,0.1999703347682953,46,13,21,8
