config_id,split_id,accuracy,balanced_accuracy,sensitivity,specificity,precision_yes,F1_yes,F1_no,Macro_F1,MCC,Brier,ROC_AUC,PR_AUC,tp,fp,tn,fn
euclidean_rigid_uniform_k1,10,0.6111111111111112,0.6038961038961039,0.6363636363636364,0.5714285714285714,0.7,0.6666666666666666,0.5333333333333333,0.6,0.20385887657505022,0.3888888888888889,0.6038961038961038,0.6676767676767676,7,3,4,4
euclidean_rigid_uniform_k1,11,0.5555555555555556,0.5064935064935066,0.7272727272727273,0.2857142857142857,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.5,0.01413506985480439,0.4444444444444444,0.5064935064935066,0.6142191142191142,8,5,2,3
euclidean_rigid_uniform_k1,12,0.7222222222222222,0.6948051948051948,0.8181818181818182,0.5714285714285714,0.75,0.782608695652174,0.6153846153846154,0.6989966555183946,0.4029114820126901,0.2777777777777778,0.6948051948051949,0.7247474747474747,9,3,4,2
euclidean_rigid_uniform_k1,13,0.6111111111111112,0.525974025974026,0.9090909090909091,0.14285714285714285,0.625,0.7407407407407407,0.2222222222222222,0.48148148148148145,0.08058229640253803,0.3888888888888889,0.525974025974026,0.6237373737373737,10,6,1,1
euclidean_rigid_uniform_k1,14,0.5555555555555556,0.5064935064935066,0.7272727272727273,0.2857142857142857,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.5,0.01413506985480439,0.4444444444444444,0.5064935064935066,0.6142191142191142,8,5,2,3
euclidean_rigid_uniform_k1,15,0.7777777777777778,0.7402597402597402,0.9090909090909091,0.5714285714285714,0.7692307692307693,0.8333333333333334,0.6666666666666666,0.75,0.5229975846277625,0.2222222222222222,0.7402597402597402,0.7548562548562548,10,3,4,1
euclidean_rigid_uniform_k1,16,0.7222222222222222,0.6688311688311688,0.9090909090909091,0.42857142857142855,0.7142857142857143,0.8,0.5454545454545454,0.6727272727272727,0.3959441875175622,0.2777777777777778,0.6688311688311688,0.7049062049062049,10,4,3,1
euclidean_rigid_uniform_k1,17,0.5555555555555556,0.5064935064935066,0.7272727272727273,0.2857142857142857,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.5,0.01413506985480439,0.4444444444444444,0.5064935064935066,0.6142191142191142,8,5,2,3
euclidean_rigid_uniform_k1,18,0.6666666666666666,0.5974025974025974,0.9090909090909091,0.2857142857142857,0.6666666666666666,0.7692307692307693,0.4,0.5846153846153846,0.2548235957188128,0.3333333333333333,0.5974025974025974,0.6616161616161615,10,5,2,1
euclidean_rigid_uniform_k1,19,0.7777777777777778,0.7662337662337663,0.8181818181818182,0.7142857142857143,0.8181818181818182,0.8181818181818182,0.7142857142857143,0.7662337662337663,0.5324675324675324,0.2222222222222222,0.7662337662337664,0.7805325987144169,9,2,5,2
euclidean_rigid_uniform_k1,20,0.5,0.487012987012987,0.5454545454545454,0.42857142857142855,0.6,0.5714285714285714,0.4,0.4857142857142857,-0.025482359571881278,0.5,0.487012987012987,0.6050505050505051,6,4,3,5
euclidean_rigid_uniform_k1,21,0.7222222222222222,0.7207792207792207,0.7272727272727273,0.7142857142857143,0.8,0.7619047619047619,0.6666666666666666,0.7142857142857142,0.4332001127219817,0.2777777777777778,0.7207792207792209,0.7484848484848485,8,2,5,3
euclidean_rigid_uniform_k1,22,0.5555555555555556,0.5324675324675324,0.6363636363636364,0.42857142857142855,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.5324675324675324,0.06493506493506493,0.4444444444444444,0.5324675324675324,0.6271808999081726,7,4,3,4
euclidean_rigid_uniform_k1,23,0.6111111111111112,0.6298701298701299,0.5454545454545454,0.7142857142857143,0.75,0.631578947368421,0.5882352941176471,0.609907120743034,0.2548235957188128,0.3888888888888889,0.6298701298701299,0.6868686868686869,6,2,5,5
euclidean_rigid_uniform_k1,24,0.7222222222222222,0.6948051948051948,0.8181818181818182,0.5714285714285714,0.75,0.782608695652174,0.6153846153846154,0.6989966555183946,0.4029114820126901,0.2777777777777778,0.6948051948051949,0.7247474747474747,9,3,4,2
euclidean_rigid_uniform_k1,25,0.5555555555555556,0.5324675324675324,0.6363636363636364,0.42857142857142855,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.5324675324675324,0.06493506493506493,0.4444444444444444,0.5324675324675324,0.6271808999081726,7,4,3,4
euclidean_rigid_uniform_k1,26,0.5555555555555556,0.5064935064935066,0.7272727272727273,0.2857142857142857,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.5,0.01413506985480439,0.4444444444444444,0.5064935064935066,0.6142191142191142,8,5,2,3
euclidean_rigid_uniform_k1,27,0.6666666666666666,0.7012987012987013,0.5454545454545454,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4025974025974026,0.3333333333333333,0.7012987012987013,0.7453102453102454,6,1,6,5
euclidean_rigid_uniform_k1,28,0.7222222222222222,0.6948051948051948,0.8181818181818182,0.5714285714285714,0.75,0.782608695652174,0.6153846153846154,0.6989966555183946,0.4029114820126901,0.2777777777777778,0.6948051948051949,0.7247474747474747,9,3,4,2
euclidean_rigid_uniform_k1,29,0.7222222222222222,0.7207792207792207,0.7272727272727273,0.7142857142857143,0.8,0.7619047619047619,0.6666666666666666,0.7142857142857142,0.4332001127219817,0.2777777777777778,0.7207792207792209,0.7484848484848485,8,2,5,3
euclidean_rigid_uniform_k1,30,0.6111111111111112,0.577922077922078,0.7272727272727273,0.42857142857142855,0.6666666666666666,0.6956521739130435,0.46153846153846156,0.5785953177257526,0.16116459280507606,0.3888888888888889,0.577922077922078,0.6515151515151515,8,4,3,3
euclidean_rigid_uniform_k1,31,0.6111111111111112,0.551948051948052,0.8181818181818182,0.2857142857142857,0.6428571428571429,0.72,0.36363636363636365,0.5418181818181818,0.12182898077463453,0.3888888888888889,0.551948051948052,0.6370851370851371,9,5,2,2
euclidean_rigid_uniform_k1,32,0.6666666666666666,0.7012987012987013,0.5454545454545454,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4025974025974026,0.3333333333333333,0.7012987012987013,0.7453102453102454,6,1,6,5
euclidean_rigid_uniform_k1,33,0.3888888888888889,0.3701298701298701,0.45454545454545453,0.2857142857142857,0.5,0.47619047619047616,0.26666666666666666,0.37142857142857144,-0.2548235957188128,0.6111111111111112,0.3701298701298701,0.5606060606060606,5,5,2,6
euclidean_rigid_uniform_k1,34,0.7777777777777778,0.7402597402597402,0.9090909090909091,0.5714285714285714,0.7692307692307693,0.8333333333333334,0.6666666666666666,0.75,0.5229975846277625,0.2222222222222222,0.7402597402597402,0.7548562548562548,10,3,4,1
euclidean_rigid_uniform_k1,35,0.3333333333333333,0.3246753246753247,0.36363636363636365,0.2857142857142857,0.4444444444444444,0.4,0.25,0.325,-0.34188172937891387,0.6666666666666666,0.3246753246753247,0.5505050505050505,4,5,2,7
euclidean_rigid_uniform_k1,36,0.7222222222222222,0.7207792207792207,0.7272727272727273,0.7142857142857143,0.8,0.7619047619047619,0.6666666666666666,0.7142857142857142,0.4332001127219817,0.2777777777777778,0.7207792207792209,0.7484848484848485,8,2,5,3
euclidean_rigid_uniform_k1,37,0.6666666666666666,0.6233766233766234,0.8181818181818182,0.42857142857142855,0.6923076923076923,0.75,0.5,0.625,0.26856632724128343,0.3333333333333333,0.6233766233766235,0.6775446775446775,9,4,3,2
euclidean_rigid_uniform_k1,38,0.5555555555555556,0.5064935064935066,0.7272727272727273,0.2857142857142857,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.5,0.01413506985480439,0.4444444444444444,0.5064935064935066,0.6142191142191142,8,5,2,3
euclidean_rigid_uniform_k1,39,0.5555555555555556,0.6103896103896104,0.36363636363636365,0.8571428571428571,0.8,0.5,0.6,0.55,0.24029618753167464,0.4444444444444444,0.6103896103896105,0.6797979797979798,4,1,6,7
euclidean_rigid_uniform_k1,40,0.5,0.461038961038961,0.6363636363636364,0.2857142857142857,0.5833333333333334,0.6086956521739131,0.3076923076923077,0.4581939799331104,-0.08058229640253803,0.5,0.461038961038961,0.5934343434343434,7,5,2,4
euclidean_rigid_uniform_k1,41,0.6111111111111112,0.6038961038961039,0.6363636363636364,0.5714285714285714,0.7,0.6666666666666666,0.5333333333333333,0.6,0.20385887657505022,0.3888888888888889,0.6038961038961038,0.6676767676767676,7,3,4,4
euclidean_rigid_uniform_k1,42,0.5,0.43506493506493504,0.7272727272727273,0.14285714285714285,0.5714285714285714,0.64,0.18181818181818182,0.4109090909090909,-0.15228622596829317,0.5,0.4350649350649351,0.5822510822510822,8,6,1,3
euclidean_rigid_uniform_k1,43,0.7222222222222222,0.6688311688311688,0.9090909090909091,0.42857142857142855,0.7142857142857143,0.8,0.5454545454545454,0.6727272727272727,0.3959441875175622,0.2777777777777778,0.6688311688311688,0.7049062049062049,10,4,3,1
euclidean_rigid_uniform_k1,44,0.5555555555555556,0.5064935064935066,0.7272727272727273,0.2857142857142857,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.5,0.01413506985480439,0.4444444444444444,0.5064935064935066,0.6142191142191142,8,5,2,3
euclidean_rigid_uniform_k1,45,0.6666666666666666,0.6753246753246753,0.6363636363636364,0.7142857142857143,0.7777777777777778,0.7,0.625,0.6625,0.34188172937891387,0.3333333333333333,0.6753246753246753,0.7171717171717172,7,2,5,4
euclidean_rigid_uniform_k1,46,0.6666666666666666,0.6233766233766234,0.8181818181818182,0.42857142857142855,0.6923076923076923,0.75,0.5,0.625,0.26856632724128343,0.3333333333333333,0.6233766233766235,0.6775446775446775,9,4,3,2
euclidean_rigid_uniform_k1,47,0.5555555555555556,0.5324675324675324,0.6363636363636364,0.42857142857142855,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.5324675324675324,0.06493506493506493,0.4444444444444444,0.5324675324675324,0.6271808999081726,7,4,3,4
euclidean_rigid_uniform_k1,48,0.6111111111111112,0.551948051948052,0.8181818181818182,0.2857142857142857,0.6428571428571429,0.72,0.36363636363636365,0.5418181818181818,0.12182898077463453,0.3888888888888889,0.551948051948052,0.6370851370851371,9,5,2,2
euclidean_rigid_uniform_k1,49,0.3888888888888889,0.39610389610389607,0.36363636363636365,0.42857142857142855,0.5,0.42105263157894735,0.35294117647058826,0.38699690402476783,-0.20385887657505022,0.6111111111111112,0.3961038961038961,0.5707070707070707,4,4,3,7
euclidean_rigid_uniform_k3,0,0.5555555555555556,0.5324675324675324,0.6363636363636364,0.42857142857142855,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.5324675324675324,0.06493506493506493,0.24691358024691365,0.6688311688311689,0.7606778248489479,7,4,3,4
euclidean_rigid_uniform_k3,1,0.6666666666666666,0.6493506493506493,0.7272727272727273,0.5714285714285714,0.7272727272727273,0.7272727272727273,0.5714285714285714,0.6493506493506493,0.2987012987012987,0.24074074074074073,0.7077922077922079,0.7539026629935721,8,3,4,3
euclidean_rigid_uniform_k3,2,0.3888888888888889,0.3701298701298701,0.45454545454545453,0.2857142857142857,0.5,0.47619047619047616,0.26666666666666666,0.37142857142857144,-0.2548235957188128,0.4074074074074074,0.487012987012987,0.7292152292152292,5,5,2,6
euclidean_rigid_uniform_k3,3,0.6666666666666666,0.6493506493506493,0.7272727272727273,0.5714285714285714,0.7272727272727273,0.7272727272727273,0.5714285714285714,0.6493506493506493,0.2987012987012987,0.21604938271604937,0.7402597402597402,0.8401933776265327,8,3,4,3
euclidean_rigid_uniform_k3,4,0.5,0.43506493506493504,0.7272727272727273,0.14285714285714285,0.5714285714285714,0.64,0.18181818181818182,0.4109090909090909,-0.15228622596829317,0.30864197530864196,0.6168831168831168,0.7726370851370852,8,6,1,3
euclidean_rigid_uniform_k3,5,0.7777777777777778,0.7662337662337663,0.8181818181818182,0.7142857142857143,0.8181818181818182,0.8181818181818182,0.7142857142857143,0.7662337662337663,0.5324675324675324,0.22839506172839508,0.7207792207792207,0.7560835629017448,9,2,5,2
euclidean_rigid_uniform_k3,6,0.6666666666666666,0.5974025974025974,0.9090909090909091,0.2857142857142857,0.6666666666666666,0.7692307692307693,0.4,0.5846153846153846,0.2548235957188128,0.2037037037037037,0.7922077922077921,0.8232323232323231,10,5,2,1
euclidean_rigid_uniform_k3,7,0.5555555555555556,0.5584415584415584,0.5454545454545454,0.5714285714285714,0.6666666666666666,0.6,0.5,0.55,0.11396057645963795,0.271604938271605,0.5909090909090908,0.7240047534165182,6,3,4,5
euclidean_rigid_uniform_k3,8,0.5,0.461038961038961,0.6363636363636364,0.2857142857142857,0.5833333333333334,0.6086956521739131,0.3076923076923077,0.4581939799331104,-0.08058229640253803,0.3333333333333333,0.5844155844155844,0.7339466089466089,7,5,2,4
euclidean_rigid_uniform_k3,9,0.7222222222222222,0.6688311688311688,0.9090909090909091,0.42857142857142855,0.7142857142857143,0.8,0.5454545454545454,0.6727272727272727,0.3959441875175622,0.19753086419753088,0.8051948051948051,0.8163992869875223,10,4,3,1
euclidean_rigid_uniform_k3,10,0.6111111111111112,0.577922077922078,0.7272727272727273,0.42857142857142855,0.6666666666666666,0.6956521739130435,0.46153846153846156,0.5785953177257526,0.16116459280507606,0.25925925925925924,0.6818181818181819,0.7579365079365079,8,4,3,3
euclidean_rigid_uniform_k3,11,0.6666666666666666,0.6233766233766234,0.8181818181818182,0.42857142857142855,0.6923076923076923,0.75,0.5,0.625,0.26856632724128343,0.2037037037037037,0.7597402597402598,0.800339366515837,9,4,3,2
euclidean_rigid_uniform_k3,12,0.6666666666666666,0.6753246753246753,0.6363636363636364,0.7142857142857143,0.7777777777777778,0.7,0.625,0.6625,0.34188172937891387,0.19135802469135804,0.7402597402597402,0.8181818181818181,7,2,5,4
euclidean_rigid_uniform_k3,13,0.6111111111111112,0.525974025974026,0.9090909090909091,0.14285714285714285,0.625,0.7407407407407407,0.2222222222222222,0.48148148148148145,0.08058229640253803,0.20987654320987653,0.9090909090909091,0.9646464646464646,10,6,1,1
euclidean_rigid_uniform_k3,14,0.6666666666666666,0.6233766233766234,0.8181818181818182,0.42857142857142855,0.6923076923076923,0.75,0.5,0.625,0.26856632724128343,0.20987654320987656,0.7467532467532467,0.7938034188034188,9,4,3,2
euclidean_rigid_uniform_k3,15,0.6111111111111112,0.551948051948052,0.8181818181818182,0.2857142857142857,0.6428571428571429,0.72,0.36363636363636365,0.5418181818181818,0.12182898077463453,0.2160493827160494,0.8311688311688312,0.9272133095662508,9,5,2,2
euclidean_rigid_uniform_k3,16,0.6666666666666666,0.6233766233766234,0.8181818181818182,0.42857142857142855,0.6923076923076923,0.75,0.5,0.625,0.26856632724128343,0.19135802469135804,0.8116883116883118,0.8540106951871658,9,4,3,2
euclidean_rigid_uniform_k3,17,0.6111111111111112,0.6038961038961039,0.6363636363636364,0.5714285714285714,0.7,0.6666666666666666,0.5333333333333333,0.6,0.20385887657505022,0.2716049382716049,0.6103896103896103,0.6741702741702742,7,3,4,4
euclidean_rigid_uniform_k3,18,0.7222222222222222,0.6948051948051948,0.8181818181818182,0.5714285714285714,0.75,0.782608695652174,0.6153846153846154,0.6989966555183946,0.4029114820126901,0.2037037037037037,0.7272727272727274,0.7494652406417113,9,3,4,2
euclidean_rigid_uniform_k3,19,0.7222222222222222,0.6948051948051948,0.8181818181818182,0.5714285714285714,0.75,0.782608695652174,0.6153846153846154,0.6989966555183946,0.4029114820126901,0.16049382716049382,0.8311688311688312,0.8838383838383839,9,3,4,2
euclidean_rigid_uniform_k3,20,0.5,0.512987012987013,0.45454545454545453,0.5714285714285714,0.625,0.5263157894736842,0.47058823529411764,0.4984520123839009,0.025482359571881278,0.40123456790123463,0.4675324675324675,0.6367965367965368,5,3,4,6
euclidean_rigid_uniform_k3,21,0.7222222222222222,0.7207792207792207,0.7272727272727273,0.7142857142857143,0.8,0.7619047619047619,0.6666666666666666,0.7142857142857142,0.4332001127219817,0.16049382716049382,0.8116883116883118,0.8757575757575757,8,2,5,3
euclidean_rigid_uniform_k3,22,0.4444444444444444,0.38961038961038963,0.6363636363636364,0.14285714285714285,0.5384615384615384,0.5833333333333334,0.16666666666666666,0.375,-0.24029618753167464,0.25308641975308643,0.6623376623376623,0.8585858585858586,7,6,1,4
euclidean_rigid_uniform_k3,23,0.6111111111111112,0.6298701298701299,0.5454545454545454,0.7142857142857143,0.75,0.631578947368421,0.5882352941176471,0.609907120743034,0.2548235957188128,0.26543209876543217,0.6428571428571429,0.8099747474747474,6,2,5,5
euclidean_rigid_uniform_k3,24,0.7222222222222222,0.7207792207792207,0.7272727272727273,0.7142857142857143,0.8,0.7619047619047619,0.6666666666666666,0.7142857142857142,0.4332001127219817,0.1728395061728395,0.7857142857142858,0.8393939393939394,8,2,5,3
euclidean_rigid_uniform_k3,25,0.6111111111111112,0.6038961038961039,0.6363636363636364,0.5714285714285714,0.7,0.6666666666666666,0.5333333333333333,0.6,0.20385887657505022,0.25925925925925924,0.6948051948051948,0.8292929292929293,7,3,4,4
euclidean_rigid_uniform_k3,26,0.6666666666666666,0.6233766233766234,0.8181818181818182,0.42857142857142855,0.6923076923076923,0.75,0.5,0.625,0.26856632724128343,0.2222222222222222,0.7337662337662337,0.8153251976781388,9,4,3,2
euclidean_rigid_uniform_k3,27,0.5,0.487012987012987,0.5454545454545454,0.42857142857142855,0.6,0.5714285714285714,0.4,0.4857142857142857,-0.025482359571881278,0.345679012345679,0.5194805194805195,0.6429292929292929,6,4,3,5
euclidean_rigid_uniform_k3,28,0.6111111111111112,0.551948051948052,0.8181818181818182,0.2857142857142857,0.6428571428571429,0.72,0.36363636363636365,0.5418181818181818,0.12182898077463453,0.2222222222222222,0.7337662337662337,0.7913483575248281,9,5,2,2
euclidean_rigid_uniform_k3,29,0.6111111111111112,0.6038961038961039,0.6363636363636364,0.5714285714285714,0.7,0.6666666666666666,0.5333333333333333,0.6,0.20385887657505022,0.22839506172839508,0.7207792207792207,0.8351010101010101,7,3,4,4
euclidean_rigid_uniform_k3,30,0.6111111111111112,0.551948051948052,0.8181818181818182,0.2857142857142857,0.6428571428571429,0.72,0.36363636363636365,0.5418181818181818,0.12182898077463453,0.24691358024691348,0.6688311688311689,0.7648756472285885,9,5,2,2
euclidean_rigid_uniform_k3,31,0.5555555555555556,0.5324675324675324,0.6363636363636364,0.42857142857142855,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.5324675324675324,0.06493506493506493,0.345679012345679,0.5584415584415585,0.6803259871441689,7,4,3,4
euclidean_rigid_uniform_k3,32,0.7222222222222222,0.7467532467532467,0.6363636363636364,0.8571428571428571,0.875,0.7368421052631579,0.7058823529411765,0.7213622291021672,0.48416483186574427,0.24074074074074073,0.7142857142857143,0.8111111111111111,7,1,6,4
euclidean_rigid_uniform_k3,33,0.4444444444444444,0.4935064935064935,0.2727272727272727,0.7142857142857143,0.6,0.375,0.5,0.4375,-0.01413506985480439,0.4012345679012345,0.40259740259740256,0.6767676767676768,3,2,5,8
euclidean_rigid_uniform_k3,34,0.5555555555555556,0.48051948051948057,0.8181818181818182,0.14285714285714285,0.6,0.6923076923076923,0.2,0.4461538461538461,-0.050964719143762556,0.2777777777777778,0.6363636363636364,0.7151515151515152,9,6,1,2
euclidean_rigid_uniform_k3,35,0.4444444444444444,0.44155844155844154,0.45454545454545453,0.42857142857142855,0.5555555555555556,0.5,0.375,0.4375,-0.11396057645963795,0.43209876543209874,0.4090909090909091,0.6186868686868687,5,4,3,6
euclidean_rigid_uniform_k3,36,0.6666666666666666,0.6233766233766234,0.8181818181818182,0.42857142857142855,0.6923076923076923,0.75,0.5,0.625,0.26856632724128343,0.2160493827160494,0.7207792207792209,0.7674547674547674,9,4,3,2
euclidean_rigid_uniform_k3,37,0.7222222222222222,0.6948051948051948,0.8181818181818182,0.5714285714285714,0.75,0.782608695652174,0.6153846153846154,0.6989966555183946,0.4029114820126901,0.154320987654321,0.8441558441558441,0.8903743315508021,9,3,4,2
euclidean_rigid_uniform_k3,38,0.6111111111111112,0.6038961038961039,0.6363636363636364,0.5714285714285714,0.7,0.6666666666666666,0.5333333333333333,0.6,0.20385887657505022,0.24691358024691354,0.6558441558441558,0.7705288175876411,7,3,4,4
euclidean_rigid_uniform_k3,39,0.6111111111111112,0.6558441558441558,0.45454545454545453,0.8571428571428571,0.8333333333333334,0.5882352941176471,0.631578947368421,0.609907120743034,0.3223291856101521,0.20987654320987656,0.7207792207792207,0.7923351158645275,5,1,6,6
euclidean_rigid_uniform_k3,40,0.6666666666666666,0.6493506493506493,0.7272727272727273,0.5714285714285714,0.7272727272727273,0.7272727272727273,0.5714285714285714,0.6493506493506493,0.2987012987012987,0.24074074074074073,0.7077922077922079,0.7539026629935721,8,3,4,3
euclidean_rigid_uniform_k3,41,0.5555555555555556,0.5324675324675324,0.6363636363636364,0.42857142857142855,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.5324675324675324,0.06493506493506493,0.20987654320987653,0.7402597402597403,0.8716577540106952,7,4,3,4
euclidean_rigid_uniform_k3,42,0.5555555555555556,0.5584415584415584,0.5454545454545454,0.5714285714285714,0.6666666666666666,0.6,0.5,0.55,0.11396057645963795,0.2901234567901234,0.6038961038961039,0.7796717171717171,6,3,4,5
euclidean_rigid_uniform_k3,43,0.6666666666666666,0.6493506493506493,0.7272727272727273,0.5714285714285714,0.7272727272727273,0.7272727272727273,0.5714285714285714,0.6493506493506493,0.2987012987012987,0.20987654320987653,0.7597402597402596,0.8649867660562848,8,3,4,3
euclidean_rigid_uniform_k3,44,0.3888888888888889,0.3701298701298701,0.45454545454545453,0.2857142857142857,0.5,0.47619047619047616,0.26666666666666666,0.37142857142857144,-0.2548235957188128,0.4506172839506173,0.36363636363636365,0.5666666666666667,5,5,2,6
euclidean_rigid_uniform_k3,45,0.5555555555555556,0.5324675324675324,0.6363636363636364,0.42857142857142855,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.5324675324675324,0.06493506493506493,0.3148148148148148,0.6298701298701299,0.7888626524990161,7,4,3,4
euclidean_rigid_uniform_k3,46,0.5,0.43506493506493504,0.7272727272727273,0.14285714285714285,0.5714285714285714,0.64,0.18181818181818182,0.4109090909090909,-0.15228622596829317,0.2592592592592593,0.6753246753246753,0.7852368220015278,8,6,1,3
euclidean_rigid_uniform_k3,47,0.5,0.461038961038961,0.6363636363636364,0.2857142857142857,0.5833333333333334,0.6086956521739131,0.3076923076923077,0.4581939799331104,-0.08058229640253803,0.3395061728395061,0.48701298701298695,0.6123737373737373,7,5,2,4
euclidean_rigid_uniform_k3,48,0.7222222222222222,0.6688311688311688,0.9090909090909091,0.42857142857142855,0.7142857142857143,0.8,0.5454545454545454,0.6727272727272727,0.3959441875175622,0.20987654320987653,0.7792207792207793,0.8071789321789321,10,4,3,1
euclidean_rigid_uniform_k3,49,0.5,0.487012987012987,0.5454545454545454,0.42857142857142855,0.6,0.5714285714285714,0.4,0.4857142857142857,-0.025482359571881278,0.35185185185185186,0.487012987012987,0.6327020202020202,6,4,3,5
euclidean_rigid_uniform_k5,0,0.7222222222222222,0.6948051948051948,0.8181818181818182,0.5714285714285714,0.75,0.782608695652174,0.6153846153846154,0.6989966555183946,0.4029114820126901,0.21111111111111114,0.7207792207792209,0.7494652406417113,9,3,4,2
euclidean_rigid_uniform_k5,1,0.6666666666666666,0.6493506493506493,0.7272727272727273,0.5714285714285714,0.7272727272727273,0.7272727272727273,0.5714285714285714,0.6493506493506493,0.2987012987012987,0.22444444444444445,0.6883116883116882,0.8139593991866719,8,3,4,3
euclidean_rigid_uniform_k5,2,0.4444444444444444,0.41558441558441556,0.5454545454545454,0.2857142857142857,0.5454545454545454,0.5454545454545454,0.2857142857142857,0.41558441558441556,-0.16883116883116883,0.3555555555555556,0.4285714285714286,0.6333387349430131,6,5,2,5
euclidean_rigid_uniform_k5,3,0.6666666666666666,0.6233766233766234,0.8181818181818182,0.42857142857142855,0.6923076923076923,0.75,0.5,0.625,0.26856632724128343,0.18444444444444447,0.7727272727272727,0.8466394716394716,9,4,3,2
euclidean_rigid_uniform_k5,4,0.5555555555555556,0.5064935064935066,0.7272727272727273,0.2857142857142857,0.6153846153846154,0.6666666666666666,0.3333333333333333,0.5,0.01413506985480439,0.2488888888888889,0.6233766233766234,0.7516682663741487,8,5,2,3
euclidean_rigid_uniform_k5,5,0.7222222222222222,0.6948051948051948,0.8181818181818182,0.5714285714285714,0.75,0.782608695652174,0.6153846153846154,0.6989966555183946,0.4029114820126901,0.2511111111111111,0.6428571428571429,0.7182539682539684,9,3,4,2
euclidean_rigid_uniform_k5,6,0.6666666666666666,0.6233766233766234,0.8181818181818182,0.42857142857142855,0.6923076923076923,0.75,0.5,0.625,0.26856632724128343,0.22444444444444445,0.7142857142857143,0.7718414087398044,9,4,3,2
euclidean_rigid_uniform_k5,7,0.5555555555555556,0.5844155844155844,0.45454545454545453,0.7142857142857143,0.7142857142857143,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.16883116883116883,0.23333333333333334,0.6038961038961039,0.7515066632713692,5,2,5,6
