config_id,distance,rule,weight,k,accuracy_mean,balanced_accuracy_mean,sensitivity_mean,specificity_mean,precision_yes_mean,F1_yes_mean,F1_no_mean,Macro_F1_mean,MCC_mean,Brier_mean,ROC_AUC_mean,PR_AUC_mean,accuracy_std,balanced_accuracy_std,sensitivity_std,specificity_std,precision_yes_std,F1_yes_std,F1_no_std,Macro_F1_std,MCC_std,Brier_std,ROC_AUC_std,PR_AUC_std,accuracy_min,balanced_accuracy_min,sensitivity_min,specificity_min,precision_yes_min,F1_yes_min,F1_no_min,Macro_F1_min,MCC_min,Brier_min,ROC_AUC_min,PR_AUC_min,accuracy_max,balanced_accuracy_max,sensitivity_max,specificity_max,precision_yes_max,F1_yes_max,F1_no_max,Macro_F1_max,MCC_max,Brier_max,ROC_AUC_max,PR_AUC_max,accuracy_n_valid,balanced_accuracy_n_valid,sensitivity_n_valid,specificity_n_valid,precision_yes_n_valid,F1_yes_n_valid,F1_no_n_valid,Macro_F1_n_valid,MCC_n_valid,Brier_n_valid,ROC_AUC_n_valid,PR_AUC_n_valid,elapsed_sec
euclidean_rigid_inverse_distance_k5,euclidean,rigid,inverse_distance,5,0.6066666666666666,0.5763636363636364,0.7127272727272727,0.43999999999999995,0.6668235930735931,0.6828001681511978,0.4609728474140239,0.571886507782611,0.16899560756419882,0.23968741213086533,0.6762337662337663,0.8127207542902728,0.10338196500275415,0.09994095068868046,0.1551499690708372,0.15499459221263284,0.08499722883868951,0.1020706918946386,0.12120222826766812,0.09962416043261782,0.2090744251578094,0.05313503432283608,0.1299960296186751,0.09068181878067935,0.2777777777777778,0.2532467532467533,0.36363636363636365,0.14285714285714285,0.4,0.38095238095238093,0.13333333333333333,0.2571428571428571,-0.48416483186574427,0.1608422345137549,0.35064935064935066,0.5868245316774728,0.7222222222222222,0.7467532467532467,1.0,0.8571428571428571,0.875,0.8148148148148148,0.7058823529411765,0.7213622291021672,0.48416483186574427,0.3623261875003618,0.8441558441558441,0.9305555555555556,50,50,50,50,50,50,50,50,50,50,50,50,6.330108642578125
euclidean_rigid_inverse_distance_k7,euclidean,rigid,inverse_distance,7,0.6355555555555555,0.6031168831168832,0.749090909090909,0.4571428571428571,0.6891751581751582,0.7098241420793849,0.4824383920173394,0.5961312670483622,0.22632285310307806,0.22650363420354505,0.6950649350649352,0.8288891730669805,0.08335978416191037,0.08424354014969249,0.14526889822451494,0.17555765851107402,0.06972143718419971,0.08356445668363321,0.12897483311472688,0.08837414862474176,0.18108329368312687,0.0503429492680968,0.12352621115621716,0.08287026328158684,0.4444444444444444,0.38961038961038963,0.36363636363636365,0.14285714285714285,0.5384615384615384,0.47058823529411764,0.16666666666666666,0.375,-0.24029618753167464,0.1577816340565842,0.3896103896103896,0.6441838390367802,0.7777777777777778,0.7402597402597402,1.0,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.6666666666666666,0.75,0.5229975846277625,0.3810053714202253,0.8961038961038961,0.9436674436674437,50,50,50,50,50,50,50,50,50,50,50,50,6.42632794380188
euclidean_rigid_inverse_distance_k9,euclidean,rigid,inverse_distance,9,0.66,0.6215584415584415,0.7945454545454544,0.44857142857142845,0.6975753821342056,0.7367418356200964,0.4959739149739149,0.6163578752970058,0.27222909316479915,0.22233117348022705,0.7207792207792209,0.8409971690519821,0.08372169520152757,0.0858863896352436,0.13219988239548602,0.16582182094507655,0.0643101571906462,0.07774692066872216,0.13772307567527473,0.09360012052447478,0.18626647693335976,0.04824060549387886,0.11782901995734035,0.0785761809159221,0.4444444444444444,0.41558441558441556,0.36363636363636365,0.14285714285714285,0.5454545454545454,0.5,0.18181818181818182,0.4109090909090909,-0.16883116883116883,0.14738761838135417,0.40259740259740256,0.6658483228001943,0.8333333333333334,0.7857142857142857,1.0,0.8571428571428571,0.8181818181818182,0.88,0.7272727272727273,0.8036363636363637,0.6700593942604899,0.39913682708813997,0.922077922077922,0.9595404595404596,50,50,50,50,50,50,50,50,50,50,50,50,6.376304626464844
euclidean_rigid_inverse_distance_k11,euclidean,rigid,inverse_distance,11,0.6511111111111112,0.6116883116883116,0.7890909090909091,0.43428571428571416,0.688054034201093,0.7284000719680352,0.482876815994463,0.6056384439812492,0.24740468682558459,0.21989593152277756,0.7163636363636364,0.8399967489432731,0.09915236626502485,0.09903656424061039,0.14743549035135975,0.16819100226968584,0.06691478321990887,0.10051175866475584,0.15928713016027474,0.11280041188236119,0.22348242548535432,0.04509797818112275,0.12070381727823112,0.07306616581545224,0.4444444444444444,0.41558441558441556,0.18181818181818182,0.0,0.5454545454545454,0.2857142857142857,0.0,0.35714285714285715,-0.19347649748797374,0.14830338259747095,0.36363636363636365,0.6383785332314745,0.8333333333333334,0.8116883116883117,1.0,0.8571428571428571,0.8333333333333334,0.88,0.7692307692307693,0.8193979933110368,0.6700593942604899,0.36773123469509367,0.9480519480519481,0.9649678604224059,50,50,50,50,50,50,50,50,50,50,50,50,6.372463941574097
euclidean_rigid_inverse_distance_k15,euclidean,rigid,inverse_distance,15,0.6055555555555556,0.5531168831168831,0.7890909090909091,0.31714285714285717,0.6440448195595255,0.7029217527196931,0.37165202444614204,0.5372868885829177,0.13227413723575862,0.22183779790382682,0.6890909090909091,0.8292769546258854,0.0934016055233319,0.08894444816382192,0.15952366267827622,0.1614439219719682,0.057389460450957934,0.09498717618032235,0.1555925102807726,0.10234439257955305,0.2232907568859174,0.03545002082216867,0.11626037834616904,0.06744584035643926,0.4444444444444444,0.36363636363636365,0.2727272727272727,0.0,0.5333333333333333,0.375,0.0,0.3076923076923077,-0.3567530340063379,0.16307806037931794,0.45454545454545453,0.687385089657817,0.7777777777777778,0.7402597402597402,1.0,0.7142857142857143,0.7692307692307693,0.8333333333333334,0.6666666666666666,0.75,0.5229975846277625,0.31254632193309306,0.922077922077922,0.9516705516705517,50,50,50,50,50,50,50,50,50,50,50,50,6.328722238540649
euclidean_rigid_inverse_distance_k21,euclidean,rigid,inverse_distance,21,0.5988888888888889,0.5383116883116883,0.8109090909090908,0.2657142857142857,0.6335825187884012,0.7036832646254645,0.31489416465887055,0.5092887146421676,0.10640533175447624,0.2165618137600527,0.6911688311688312,0.8250315896224987,0.09994329458007312,0.09574299539107874,0.17791733807318139,0.1870661717229549,0.06399964470478621,0.10327478936248796,0.18526714017961182,0.11324884207504898,0.24445243868897157,0.026725283479794314,0.12438150066510868,0.0761328344232272,0.3888888888888889,0.3441558441558441,0.2727272727272727,0.0,0.5,0.375,0.0,0.3333333333333333,-0.3223291856101521,0.16745323797656897,0.4155844155844156,0.6615821344430971,0.8888888888888888,0.8571428571428572,1.0,0.7142857142857143,0.8461538461538461,0.9166666666666666,0.8333333333333334,0.875,0.7774288420142416,0.2754138159198295,0.974025974025974,0.986013986013986,50,50,50,50,50,50,50,50,50,50,50,50,6.398036241531372
euclidean_fuzzy_confidence_uniform_k1,euclidean,fuzzy_confidence,uniform,1,0.6177777777777778,0.5885714285714286,0.7200000000000002,0.457142857142857,0.6805268342768344,0.6913918855616796,0.47154847113670634,0.581470178349193,0.19068725517743068,0.38222222222222224,0.5885714285714286,0.6656213205985934,0.10744519365568536,0.11017315583391513,0.1545836469232884,0.19360883633683956,0.09505763136737103,0.10377335580623788,0.15017771209425274,0.11201800031650758,0.22803010025697143,0.10744519365568539,0.11017315583391515,0.06352188473058983,0.3333333333333333,0.3246753246753247,0.36363636363636365,0.14285714285714285,0.4444444444444444,0.4,0.18181818181818182,0.325,-0.34188172937891387,0.16666666666666666,0.3246753246753247,0.5505050505050505,0.8333333333333334,0.8116883116883117,1.0,0.8571428571428571,0.8571428571428571,0.8695652173913043,0.7692307692307693,0.8193979933110368,0.6446583712203042,0.6666666666666666,0.8116883116883118,0.8131313131313131,50,50,50,50,50,50,50,50,50,50,50,50,6.61161732673645
euclidean_fuzzy_confidence_uniform_k3,euclidean,fuzzy_confidence,uniform,3,0.5955555555555555,0.5605194805194805,0.7181818181818183,0.4028571428571428,0.6541865895542367,0.6789468602251211,0.4257748362748363,0.5523608482499787,0.129871845588545,0.2713175331037765,0.6558441558441558,0.7875375315415423,0.10289338965486888,0.10295124294038971,0.1506157598018598,0.17242180681946467,0.07411761099641996,0.09820355375043396,0.159340182835454,0.11155700578532667,0.22414530253541878,0.07908989949630063,0.13379955274287786,0.08619603583530534,0.3888888888888889,0.3701298701298701,0.36363636363636365,0.0,0.5,0.4444444444444444,0.0,0.35714285714285715,-0.2548235957188128,0.14722519666302736,0.35714285714285715,0.5817071817071816,0.7777777777777778,0.7662337662337663,1.0,0.7142857142857143,0.8181818181818182,0.8333333333333334,0.7142857142857143,0.7662337662337663,0.5324675324675324,0.45601970829484056,0.9090909090909091,0.9646464646464646,50,50,50,50,50,50,50,50,50,50,50,50,6.334648847579956
euclidean_fuzzy_confidence_uniform_k5,euclidean,fuzzy_confidence,uniform,5,0.5888888888888889,0.565974025974026,0.6690909090909092,0.46285714285714286,0.6642402597402598,0.6590575352228872,0.4626121700796623,0.5608348526512748,0.14198987630693785,0.24806580965226502,0.6536363636363638,0.7889267020857932,0.10765603147817886,0.10699203899760697,0.15340075906736,0.16967028319042063,0.08941555895427251,0.10556774952756344,0.1320292293612989,0.10695002311529356,0.22296066834703962,0.056812685758056036,0.12053380845125546,0.08477408306686206,0.2777777777777778,0.2532467532467533,0.36363636363636365,0.14285714285714285,0.4,0.38095238095238093,0.13333333333333333,0.2571428571428571,-0.48416483186574427,0.17305362667942994,0.3246753246753247,0.59509102009102,0.7777777777777778,0.7467532467532467,1.0,0.8571428571428571,0.875,0.8461538461538461,0.7058823529411765,0.7230769230769231,0.5606119105813882,0.4036905184141933,0.883116883116883,0.9382001836547291,50,50,50,50,50,50,50,50,50,50,50,50,6.317091941833496
euclidean_fuzzy_confidence_uniform_k7,euclidean,fuzzy_confidence,uniform,7,0.6200000000000001,0.5903896103896104,0.7236363636363637,0.4571428571428571,0.6827843267843268,0.6959919627452809,0.4707774970127911,0.5833847298790359,0.19079090231592166,0.22784559801990528,0.688051948051948,0.8110980203694109,0.09547589359887343,0.10206476359241817,0.132391116232464,0.19144554121728286,0.08689721513308721,0.08596891371047177,0.14949560376902207,0.10424750988773868,0.2094575594361114,0.053465335139804074,0.11992077130892712,0.0847056974662195,0.3888888888888889,0.3701298701298701,0.45454545454545453,0.14285714285714285,0.5,0.47619047619047616,0.16666666666666666,0.37142857142857144,-0.2548235957188128,0.15862079983197608,0.42207792207792205,0.6249962084855133,0.7777777777777778,0.7922077922077921,0.9090909090909091,0.8571428571428571,0.8888888888888888,0.8333333333333334,0.75,0.775,0.5698028822981898,0.4037609619869663,0.8571428571428572,0.9386724386724387,50,50,50,50,50,50,50,50,50,50,50,50,6.61571192741394
euclidean_fuzzy_confidence_uniform_k9,euclidean,fuzzy_confidence,uniform,9,0.6522222222222223,0.6193506493506493,0.7672727272727272,0.4714285714285713,0.6965573315573315,0.7244258188290223,0.5058087892499656,0.6151173040394942,0.25932883323735284,0.223527275792753,0.6922077922077922,0.8091381322183463,0.0903577615331797,0.08890767618395928,0.1424551605278139,0.15609243408957504,0.07132552301680668,0.09011942489620778,0.12803880421168218,0.09474454251610519,0.1886009188331291,0.049552970956961075,0.11422455776414596,0.07834888740715823,0.3888888888888889,0.3701298701298701,0.36363636363636365,0.14285714285714285,0.5,0.4444444444444444,0.2222222222222222,0.37142857142857144,-0.2548235957188128,0.1406648524553955,0.4155844155844156,0.6367243867243867,0.8333333333333334,0.7857142857142857,1.0,0.8571428571428571,0.875,0.88,0.7272727272727273,0.8036363636363637,0.6700593942604899,0.4098982167719748,0.9155844155844156,0.9547785547785548,50,50,50,50,50,50,50,50,50,50,50,50,6.385505676269531
euclidean_fuzzy_confidence_uniform_k11,euclidean,fuzzy_confidence,uniform,11,0.6422222222222221,0.6075324675324675,0.7636363636363638,0.4514285714285713,0.6888546714723185,0.7176184380652277,0.4803508548554988,0.5989846464603632,0.23198003997179734,0.22280650203461133,0.6875324675324674,0.8097719367679259,0.1089124876089425,0.11244144768629108,0.15475812062094785,0.19862081731586023,0.08752083234396292,0.10313880902612613,0.1775765481968805,0.12324210058687879,0.24323830970366014,0.04601195916733204,0.12787117856280783,0.08701323593239577,0.3888888888888889,0.3701298701298701,0.2727272727272727,0.0,0.5,0.35294117647058826,0.0,0.35714285714285715,-0.2548235957188128,0.14475887265119716,0.36363636363636365,0.5644968593498005,0.8333333333333334,0.8376623376623377,1.0,0.8571428571428571,0.9,0.88,0.8,0.8285714285714285,0.6700593942604899,0.3680862098648372,0.8961038961038961,0.9494949494949496,50,50,50,50,50,50,50,50,50,50,50,50,6.337099075317383
euclidean_fuzzy_confidence_uniform_k15,euclidean,fuzzy_confidence,uniform,15,0.5866666666666667,0.548051948051948,0.7218181818181819,0.3742857142857142,0.6395991279961868,0.6707679998857278,0.40587719452889737,0.5383225972073125,0.11497133488317669,0.2270470592681688,0.6703896103896105,0.8154865384170197,0.10538535030284338,0.09449225661036618,0.18312148838272774,0.1496629560595845,0.07348298046879444,0.11713715951775883,0.13227448398730665,0.10156800298878098,0.21480541342961115,0.03720025408371097,0.116747278017038,0.07242216516334922,0.2777777777777778,0.2792207792207792,0.2727272727272727,0.0,0.375,0.3157894736842105,0.0,0.27554179566563464,-0.4332001127219817,0.15775984542143548,0.38961038961038963,0.5664978886235571,0.7777777777777778,0.7402597402597402,1.0,0.7142857142857143,0.7692307692307693,0.8461538461538461,0.6666666666666666,0.75,0.5606119105813882,0.30288203418435716,0.922077922077922,0.9562770562770563,50,50,50,50,50,50,50,50,50,50,50,50,5.60870885848999
euclidean_fuzzy_confidence_uniform_k21,euclidean,fuzzy_confidence,uniform,21,0.6066666666666667,0.5727272727272728,0.7254545454545455,0.42,0.6625496431672901,0.6846509172116926,0.44291975465195277,0.5637853359318227,0.15748028065323086,0.21829671127419875,0.6911688311688312,0.820451404804346,0.10930504952817029,0.1069247794687852,0.16981729985905977,0.18118495615859617,0.08309096097185165,0.11262348748602696,0.15880072753356736,0.1154854006163466,0.22987757404372255,0.029904018952957138,0.11531295083941541,0.07315186732649838,0.3888888888888889,0.3701298701298701,0.2727272727272727,0.0,0.5,0.35294117647058826,0.0,0.35714285714285715,-0.2548235957188128,0.15684279856013464,0.43506493506493504,0.672039072039072,0.8333333333333334,0.8116883116883117,1.0,0.8571428571428571,0.8333333333333334,0.8695652173913043,0.7692307692307693,0.8193979933110368,0.6446583712203042,0.2841069094989612,0.974025974025974,0.986013986013986,50,50,50,50,50,50,50,50,50,50,50,50,6.443497180938721
euclidean_fuzzy_confidence_inverse_distance_k1,euclidean,fuzzy_confidence,inverse_distance,1,0.6177777777777778,0.5885714285714286,0.7200000000000002,0.457142857142857,0.6805268342768344,0.6913918855616796,0.47154847113670634,0.581470178349193,0.19068725517743068,0.38222222222222224,0.5885714285714286,0.6656213205985934,0.10744519365568536,0.11017315583391513,0.1545836469232884,0.19360883633683956,0.09505763136737103,0.10377335580623788,0.15017771209425274,0.11201800031650758,0.22803010025697143,0.10744519365568539,0.11017315583391515,0.06352188473058983,0.3333333333333333,0.3246753246753247,0.36363636363636365,0.14285714285714285,0.4444444444444444,0.4,0.18181818181818182,0.325,-0.34188172937891387,0.16666666666666666,0.3246753246753247,0.5505050505050505,0.8333333333333334,0.8116883116883117,1.0,0.8571428571428571,0.8571428571428571,0.8695652173913043,0.7692307692307693,0.8193979933110368,0.6446583712203042,0.6666666666666666,0.8116883116883118,0.8131313131313131,50,50,50,50,50,50,50,50,50,50,50,50,5.953231334686279
euclidean_fuzzy_confidence_inverse_distance_k3,euclidean,fuzzy_confidence,inverse_distance,3,0.5822222222222222,0.5563636363636363,0.6727272727272726,0.44,0.6556961633138104,0.6582757750258894,0.43954063583475356,0.5489082054303215,0.11516323075965143,0.27353825458502096,0.654805194805195,0.7919529178486399,0.10423146132940955,0.10749018068402477,0.1422655993519912,0.18217072330139916,0.0848061703880666,0.09821589016612703,0.15803843678743976,0.11252809270571411,0.22486801316843366,0.07661357969460553,0.13311840224612037,0.08764731769068514,0.3888888888888889,0.3441558441558441,0.36363636363636365,0.0,0.5,0.4444444444444444,0.0,0.3377926421404682,-0.3223291856101521,0.14629197101025015,0.34415584415584416,0.5857864357864357,0.7777777777777778,0.7922077922077921,0.9090909090909091,0.8571428571428571,0.8888888888888888,0.8181818181818182,0.75,0.775,0.5698028822981898,0.45781970177399806,0.9090909090909091,0.9646464646464646,50,50,50,50,50,50,50,50,50,50,50,50,6.398632764816284
