cfg_id,mean_macro_f1,std_macro_f1,condition
0,0.5070942735524846,0.11456672227810828,tab_mri
0,0.5384778797691842,0.11162590292535401,tab_txt
0,0.5120193389684404,0.11292234984729861,mri_txt
0,0.46920614361483926,0.09667100352996127,tab_mri_txt
0,0.46920614361483926,0.09667100352996127,confidence_arm
